name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
André Filipe Tavares Gomes,Everton,Southampton,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Wolverhampton,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Tottenham,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Manchester City,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Brentford,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Liverpool,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Arsenal,True,24,4,4.2,0,0,0
André Filipe Tavares Gomes,Everton,Crystal Palace,False,90,2,6.6,0,0,3
André Filipe Tavares Gomes,Everton,Chelsea,False,70,1,1.6,0,0,1
André Filipe Tavares Gomes,Everton,Leicester City,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Brighton,True,3,1,1.9,0,0,0
André Filipe Tavares Gomes,Everton,Norwich,False,90,2,4.0,0,0,2
André Filipe Tavares Gomes,Everton,Aston Villa,True,50,0,1.5,0,0,1
André Filipe Tavares Gomes,Everton,Newcastle United,False,59,0,0.5,0,0,2
André Filipe Tavares Gomes,Everton,Leicester City,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Southampton,False,45,1,0.4,0,0,2
André Filipe Tavares Gomes,Everton,Manchester City,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Tottenham,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Wolverhampton,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Newcastle United,True,2,1,0.2,0,0,0
André Filipe Tavares Gomes,Everton,Brighton,False,9,1,3.2,0,0,0
André Filipe Tavares Gomes,Everton,West Ham,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Burnley,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Manchester United,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Leeds United,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Liverpool,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Chelsea,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Leeds United,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Watford,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Brentford,True,71,2,1.2,0,0,3
André Filipe Tavares Gomes,Everton,Crystal Palace,True,45,1,1.1,0,0,2
André Filipe Tavares Gomes,Everton,Arsenal,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Burnley,True,29,1,2.1,0,0,0
André Filipe Tavares Gomes,Everton,Aston Villa,False,27,1,2.1,0,0,3
André Filipe Tavares Gomes,Everton,Norwich,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Manchester United,False,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,West Ham,True,0,0,0.0,0,0,0
André Filipe Tavares Gomes,Everton,Watford,True,0,0,0.0,0,0,0
