name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Francisco Machado Mota de Castro Trincão,Wolves,Leeds United,False,85,2,6.4,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Everton,True,78,2,6.4,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Crystal Palace,False,67,2,1.0,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,West Ham,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Norwich,False,67,3,0.8,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Burnley,True,6,1,3.3,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Liverpool,True,2,1,0.0,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Manchester City,False,8,1,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Brighton,False,90,3,3.1,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Chelsea,True,1,1,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Tottenham,True,83,2,10.9,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Manchester United,False,65,3,6.4,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Southampton,True,77,3,2.2,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Brentford,False,1,1,0.1,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Arsenal,True,61,2,3.8,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Tottenham,False,6,1,0.2,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Leeds United,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Arsenal,False,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,West Ham,False,59,1,1.4,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Crystal Palace,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Watford,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Everton,False,7,1,0.6,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Manchester United,True,69,3,3.9,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Leicester City,True,65,12,14.0,2,0,3
Francisco Machado Mota de Castro Trincão,Wolves,Aston Villa,True,74,3,2.8,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Newcastle United,False,77,2,1.6,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Burnley,False,11,1,0.9,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Brighton,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Chelsea,False,13,6,6.3,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Manchester City,True,18,1,0.2,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Norwich,True,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Liverpool,False,1,1,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Watford,False,62,3,5.3,0,1,0
Francisco Machado Mota de Castro Trincão,Wolves,Brentford,True,90,2,3.0,0,0,2
Francisco Machado Mota de Castro Trincão,Wolves,Southampton,False,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Newcastle United,True,85,2,3.1,0,0,1
Francisco Machado Mota de Castro Trincão,Wolves,Aston Villa,False,0,0,0.0,0,0,0
Francisco Machado Mota de Castro Trincão,Wolves,Leicester City,False,0,0,0.0,0,0,0
