name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Luke Cundle,Wolves,Southampton,2022-01-15,True,Sub,1,0,0,0,0.0,1,0,0,0.0,0,0,0
Luke Cundle,Wolves,Tottenham,2022-02-13,False,MC,83,0,0,0,0.4780506193637848,3,0,1,2.0,0,1,0
Luke Cundle,Wolves,Newcastle United,2022-04-08,False,MC,90,0,0,0,0.0567275211215019,2,0,1,3.1,0,0,1
Luke Cundle,Wolves,Manchester City,2022-05-11,True,Sub,5,0,0,0,0.0,1,0,0,0.0,0,0,0
