name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Allan Marques Loureiro,Everton,Southampton,True,90,2,2.0,0,0,1
Allan Marques Loureiro,Everton,Wolverhampton,False,90,2,1.3,0,0,2
Allan Marques Loureiro,Everton,Tottenham,True,81,3,5.7,0,1,0
Allan Marques Loureiro,Everton,Manchester City,False,89,2,0.8,0,0,3
Allan Marques Loureiro,Everton,Brentford,False,90,2,3.9,0,0,1
Allan Marques Loureiro,Everton,Liverpool,True,90,1,1.4,0,0,4
Allan Marques Loureiro,Everton,Arsenal,True,90,2,0.9,0,0,1
Allan Marques Loureiro,Everton,Crystal Palace,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Chelsea,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Leicester City,False,90,2,5.3,0,0,2
Allan Marques Loureiro,Everton,Brighton,True,86,5,5.5,0,0,3
Allan Marques Loureiro,Everton,Norwich,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Aston Villa,True,39,0,2.7,0,0,0
Allan Marques Loureiro,Everton,Newcastle United,False,90,1,2.1,0,0,3
Allan Marques Loureiro,Everton,Leicester City,True,90,3,3.4,0,1,0
Allan Marques Loureiro,Everton,Southampton,False,45,0,0.3,0,0,0
Allan Marques Loureiro,Everton,Manchester City,True,90,1,3.4,0,0,1
Allan Marques Loureiro,Everton,Tottenham,False,90,2,2.1,0,0,5
Allan Marques Loureiro,Everton,Wolverhampton,True,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Newcastle United,True,82,0,2.9,0,1,0
Allan Marques Loureiro,Everton,Brighton,False,90,8,7.7,2,1,0
Allan Marques Loureiro,Everton,West Ham,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Burnley,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Manchester United,True,90,3,3.5,0,1,0
Allan Marques Loureiro,Everton,Leeds United,True,57,1,0.3,0,0,1
Allan Marques Loureiro,Everton,Liverpool,False,72,1,1.3,0,0,1
Allan Marques Loureiro,Everton,Chelsea,True,19,1,1.1,0,0,0
Allan Marques Loureiro,Everton,Leeds United,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Watford,False,9,1,0.3,0,0,0
Allan Marques Loureiro,Everton,Brentford,True,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Crystal Palace,True,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Arsenal,False,0,0,0.0,0,0,0
Allan Marques Loureiro,Everton,Burnley,True,90,2,1.5,0,0,1
Allan Marques Loureiro,Everton,Aston Villa,False,72,2,1.3,0,0,2
Allan Marques Loureiro,Everton,Norwich,True,90,6,1.1,0,1,0
Allan Marques Loureiro,Everton,Manchester United,False,90,2,1.2,0,0,1
Allan Marques Loureiro,Everton,West Ham,True,90,2,2.6,0,0,1
Allan Marques Loureiro,Everton,Watford,True,90,1,4.8,0,0,5
