name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Frederico Rodrigues de Paula Santos,Man Utd,Leicester City,True,90,7,6.2,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Tottenham,False,90,2,4.3,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Manchester City,True,79,2,2.4,0,0,2
Frederico Rodrigues de Paula Santos,Man Utd,Watford,False,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Chelsea,False,90,2,3.4,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Arsenal,True,90,9,6.2,1,0,2
Frederico Rodrigues de Paula Santos,Man Utd,Crystal Palace,True,90,11,10.0,3,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Norwich,False,90,3,5.0,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Newcastle United,False,45,1,3.7,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Southampton,False,75,0,4.0,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Burnley,True,1,1,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Wolverhampton,True,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Aston Villa,False,90,5,6.4,0,0,2
Frederico Rodrigues de Paula Santos,Man Utd,Brentford,False,90,5,8.4,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,West Ham,True,81,3,4.6,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Burnley,False,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Southampton,True,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Brighton,True,72,3,4.0,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Leicester City,False,23,6,5.6,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Watford,True,61,3,3.7,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Manchester City,False,90,2,6.0,0,0,4
Frederico Rodrigues de Paula Santos,Man Utd,Tottenham,True,90,5,7.8,1,0,2
Frederico Rodrigues de Paula Santos,Man Utd,Wolverhampton,False,90,2,2.6,0,1,0
Frederico Rodrigues de Paula Santos,Man Utd,Leeds United,True,90,10,9.4,3,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Everton,False,35,1,0.6,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Norwich,True,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Liverpool,False,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Arsenal,False,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Chelsea,True,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Brentford,True,19,1,1.4,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Brighton,False,45,1,2.0,0,0,3
Frederico Rodrigues de Paula Santos,Man Utd,Crystal Palace,False,74,2,0.0,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Newcastle United,True,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,West Ham,False,87,2,3.4,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Aston Villa,True,90,1,1.3,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Everton,True,69,2,3.2,0,0,1
Frederico Rodrigues de Paula Santos,Man Utd,Leeds United,False,0,0,0.0,0,0,0
Frederico Rodrigues de Paula Santos,Man Utd,Liverpool,True,90,1,1.9,0,0,5
