name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Martin Ødegaard,Arsenal,Leeds United,2021-10-30,False,Sub,32,0,0.0,0,0.18,1,0,2,3.6,0,0,0,0.0,0.0,32.0
Martin Ødegaard,Arsenal,Watford,2021-11-07,True,Sub,21,0,0.1,0,0.0,1,1,0,2.1,0,0,0,1.0,0.0,26.5
Martin Ødegaard,Arsenal,Liverpool,2021-11-20,False,Sub,23,0,0.0,0,0.0,1,0,0,0.6,0,0,2,1.0,0.05,25.33
Martin Ødegaard,Arsenal,Newcastle United,2021-11-27,True,AMC,90,0,0.08,0,0.15,3,2,2,7.4,0,1,0,1.0,0.03,41.5
Martin Ødegaard,Arsenal,Manchester United,2021-12-02,False,AMC,78,1,0.08,0,0.2,7,1,4,10.7,0,0,3,1.5,0.05,48.8
Martin Ødegaard,Arsenal,Everton,2021-12-06,False,AMC,90,1,0.29,0,0.18,7,3,3,15.7,1,0,2,2.6,0.05,55.67
Martin Ødegaard,Arsenal,Southampton,2021-12-11,True,AMC,90,1,0.22,0,0.53,8,3,2,13.5,0,1,0,3.8,0.11,60.57
Martin Ødegaard,Arsenal,West Ham,2021-12-15,True,AMC,65,0,0.08,0,0.17,3,1,2,5.0,0,1,0,5.2,0.14,61.12
Martin Ødegaard,Arsenal,Leicester City,2021-12-18,False,AMC,84,0,0.17,1,1.51,7,2,5,11.4,2,0,1,5.6,0.15,63.67
Martin Ødegaard,Arsenal,Norwich,2021-12-26,False,AMC,90,0,0.14,2,0.24,9,3,3,10.9,0,1,0,6.4,0.37,66.3
Martin Ødegaard,Arsenal,Manchester City,2022-01-01,True,AMC,62,0,0.0,0,0.0,2,0,0,0.4,0,0,1,6.8,0.78,65.91
Martin Ødegaard,Arsenal,Burnley,2022-01-23,True,MC,90,0,0.24,0,0.18,3,3,4,10.3,0,1,0,5.8,0.72,67.92
Martin Ødegaard,Arsenal,Wolverhampton,2022-02-10,False,AMC,67,0,0.0,0,0.08,3,0,2,4.0,0,1,0,4.8,0.73,67.85
Martin Ødegaard,Arsenal,Brentford,2022-02-19,True,AMC,90,0,0.45,0,0.03,2,3,1,9.9,0,0,1,4.8,0.71,69.43
Martin Ødegaard,Arsenal,Wolverhampton,2022-02-24,True,AMC,90,0,0.2,0,0.34,2,2,1,5.3,0,0,1,3.8,0.56,70.8
Martin Ødegaard,Arsenal,Watford,2022-03-06,False,AMC,89,1,0.1,0,0.34,8,1,4,13.2,1,0,2,2.4,0.18,71.94
Martin Ødegaard,Arsenal,Leeds United,2022-03-13,True,AMC,90,0,0.0,0,0.41,3,0,6,9.3,0,1,0,3.6,0.2,73.0
Martin Ødegaard,Arsenal,Liverpool,2022-03-16,True,AMC,66,0,0.34,0,0.02,2,1,1,4.0,0,0,2,3.6,0.15,72.61
Martin Ødegaard,Arsenal,Manchester City,2021-08-28,False,MC,70,0,0.0,0,0.0,2,0,0,0.1,0,0,4,3.4,0.22,72.47
Martin Ødegaard,Arsenal,Aston Villa,2022-03-19,False,MC,85,0,0.07,0,0.15,3,1,2,4.3,0,1,0,3.4,0.13,73.1
Martin Ødegaard,Arsenal,Crystal Palace,2022-04-04,False,AMC,90,0,0.4,0,0.0,2,3,0,1.0,0,0,3,3.6,0.1,73.9
Martin Ødegaard,Arsenal,Brighton,2022-04-09,True,MC,90,1,0.18,0,0.0,7,4,0,7.5,1,0,2,2.4,0.16,74.64
Martin Ødegaard,Arsenal,Southampton,2022-04-16,False,MC,90,0,0.1,0,0.17,2,3,4,7.5,0,0,1,3.2,0.2,75.3
Martin Ødegaard,Arsenal,Chelsea,2022-04-20,False,AMC,90,0,0.0,1,0.2,5,0,3,6.5,0,0,2,3.2,0.15,75.92
Martin Ødegaard,Arsenal,Manchester United,2022-04-23,True,AMC,90,0,0.11,0,0.5,2,2,2,5.3,0,0,1,3.8,0.35,76.48
Martin Ødegaard,Arsenal,West Ham,2022-05-01,False,MC,90,0,0.0,0,0.17,2,0,3,4.3,0,0,1,3.6,0.36,77.0
Martin Ødegaard,Arsenal,Leicester City,2022-05-08,True,MC,90,0,0.25,0,0.2,2,3,3,9.5,0,0,1,3.6,0.28,77.48
Martin Ødegaard,Arsenal,Tottenham,2022-05-12,False,AMC,90,0,0.19,0,0.03,1,4,1,6.7,0,0,3,2.6,0.29,77.93
Martin Ødegaard,Arsenal,Newcastle United,2022-05-16,False,AMC,90,0,0.09,0,0.13,2,1,3,7.4,0,0,2,2.4,0.31,78.34
Martin Ødegaard,Arsenal,Everton,2022-05-22,True,AMC,90,1,0.22,0,0.29,8,3,5,0.0,1,0,1,1.8,0.13,78.73
Martin Ødegaard,Arsenal,Norwich,2021-09-11,True,AMC,90,0,0.0,0,0.04,3,0,2,3.9,0,1,0,3.0,0.15,79.1
Martin Ødegaard,Arsenal,Burnley,2021-09-18,False,MC,90,1,0.09,0,0.09,11,2,2,9.6,3,1,0,3.2,0.15,79.44
Martin Ødegaard,Arsenal,Tottenham,2021-09-26,True,AMC,90,0,0.0,0,0.08,1,0,3,6.2,0,0,1,5.0,0.12,79.76
Martin Ødegaard,Arsenal,Brighton,2021-10-02,False,AMC,62,0,0.0,0,0.0,3,0,0,0.7,0,1,0,5.0,0.08,79.24
