name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Anwar El Ghazi,Aston Villa,Watford,2021-08-14,False,AMR,59,0,0.0,0,0.0,1,0,0,0.8,0,0,2,0.0,0.0,59.0
Anwar El Ghazi,Aston Villa,West Ham,2021-10-31,True,Sub,18,0,0.0,0,0.02,1,0,1,1.3,0,0,2,1.0,0.0,38.5
Anwar El Ghazi,Aston Villa,Southampton,2021-11-05,False,AML,78,0,0.12,0,0.07,1,3,1,4.9,0,0,1,1.0,0.0,51.67
Anwar El Ghazi,Aston Villa,Brighton,2021-11-20,True,Sub,6,0,0.0,0,0.0,1,0,0,0.2,0,0,0,1.0,0.04,40.25
Anwar El Ghazi,Aston Villa,Crystal Palace,2021-11-27,False,Sub,13,0,0.0,1,0.07,4,0,1,3.6,0,0,1,1.0,0.03,34.8
Anwar El Ghazi,Aston Villa,Chelsea,2021-12-26,True,Sub,14,0,0.03,0,0.0,1,1,0,1.4,0,0,1,1.6,0.22,31.33
Anwar El Ghazi,Aston Villa,Newcastle United,2021-08-21,True,FWL,90,1,0.81,0,0.0,9,3,0,6.5,1,1,0,1.6,0.23,39.71
Anwar El Ghazi,Everton,Leicester City,2022-02-12,True,Sub,9,0,0.0,0,0.0,1,0,0,0.7,0,0,0,3.2,0.39,35.88
Anwar El Ghazi,Everton,Manchester City,2022-02-26,True,Sub,2,0,0.0,0,0.0,1,0,0,0.1,0,0,0,3.2,0.37,32.11
Anwar El Ghazi,Aston Villa,Brentford,2021-08-28,True,ML,90,0,0.01,0,0.11,1,1,2,4.8,0,0,1,3.2,0.37,37.9
Anwar El Ghazi,Aston Villa,Arsenal,2021-10-22,False,Sub,13,0,0.0,0,0.0,1,0,0,0.1,0,0,0,2.6,0.17,35.64
