name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Ross Barkley,Chelsea,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Ross Barkley,Chelsea,Newcastle United,2021-10-30,False,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,0,0.0,0.0,13.0
Ross Barkley,Chelsea,Burnley,2021-11-06,True,AMC,72,0.0,0.44,0.0,0.5,3,4.0,5.0,9.2,0,1,0,0.5,0.0,32.67
Ross Barkley,Chelsea,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,1.33,0.15,24.5
Ross Barkley,Chelsea,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.11,19.6
Ross Barkley,Chelsea,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.09,16.33
Ross Barkley,Chelsea,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.09,14.0
Ross Barkley,Chelsea,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.09,12.25
Ross Barkley,Chelsea,Everton,2021-12-16,True,Sub,25,0.0,0.0,0.0,0.04,1,0.0,1.0,2.2,0,0,1,0.0,0.0,13.67
Ross Barkley,Chelsea,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,12.3
Ross Barkley,Chelsea,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,11.18
Ross Barkley,Chelsea,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,10.25
Ross Barkley,Chelsea,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,9.46
Ross Barkley,Chelsea,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,8.79
Ross Barkley,Chelsea,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,8.2
Ross Barkley,Chelsea,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,7.69
Ross Barkley,Chelsea,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,7.24
Ross Barkley,Chelsea,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.83
Ross Barkley,Chelsea,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.47
Ross Barkley,Chelsea,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.15
Ross Barkley,Chelsea,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.86
Ross Barkley,Chelsea,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.59
Ross Barkley,Chelsea,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.35
Ross Barkley,Chelsea,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.12
Ross Barkley,Chelsea,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.92
Ross Barkley,Chelsea,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.73
Ross Barkley,Chelsea,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.56
Ross Barkley,Chelsea,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.39
Ross Barkley,Chelsea,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.24
Ross Barkley,Chelsea,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.1
Ross Barkley,Chelsea,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.97
Ross Barkley,Chelsea,Watford,2022-05-22,True,Sub,24,1.0,0.59,0.0,0.08,7,3.0,1.0,0.0,1,0,1,0.0,0.0,4.59
Ross Barkley,Chelsea,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,1.4,0.12,4.45
Ross Barkley,Chelsea,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,1.4,0.12,4.32
Ross Barkley,Chelsea,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,1.4,0.12,4.2
Ross Barkley,Chelsea,Southampton,2021-10-02,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,1.4,0.12,4.28
Ross Barkley,Chelsea,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.12,4.16
Ross Barkley,Chelsea,Norwich,2021-10-23,True,Sub,20,0.0,0.33,0.0,0.04,1,2.0,1.0,3.4,0,0,0,0.2,0.0,4.58
