name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Bertrand Traoré,Aston Villa,Watford,2021-08-14,False,Sub,18,0.0,0.08,0.0,0.0,4,1.0,0.0,3.3,0,0,0,0.0,0.0,18.0
Bertrand Traoré,Aston Villa,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,4.0,0.08,9.0
Bertrand Traoré,Aston Villa,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.04,6.0
Bertrand Traoré,Aston Villa,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,1.33,0.03,4.5
Bertrand Traoré,Aston Villa,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,3.6
Bertrand Traoré,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.02,3.0
Bertrand Traoré,Aston Villa,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.57
Bertrand Traoré,Aston Villa,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.25
Bertrand Traoré,Aston Villa,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.0
Bertrand Traoré,Aston Villa,Chelsea,2021-12-26,True,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,0.0,0.0,3.5
Bertrand Traoré,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.18
Bertrand Traoré,Aston Villa,Brentford,2022-01-02,False,FWR,79,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,0.2,0.0,9.5
Bertrand Traoré,Aston Villa,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,8.77
Bertrand Traoré,Aston Villa,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,8.14
Bertrand Traoré,Aston Villa,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,7.6
Bertrand Traoré,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,7.12
Bertrand Traoré,Aston Villa,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,6.71
Bertrand Traoré,Aston Villa,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.33
Bertrand Traoré,Aston Villa,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.0
Bertrand Traoré,Aston Villa,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.7
Bertrand Traoré,Aston Villa,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.43
Bertrand Traoré,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.18
Bertrand Traoré,Aston Villa,Arsenal,2022-03-19,True,Sub,21,0.0,0.02,0.0,0.0,1,2.0,0.0,0.6,0,0,0,0.0,0.0,5.87
Bertrand Traoré,Aston Villa,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,5.62
Bertrand Traoré,Aston Villa,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,5.4
Bertrand Traoré,Aston Villa,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,5.19
Bertrand Traoré,Aston Villa,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,5.0
Bertrand Traoré,Aston Villa,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,4.82
Bertrand Traoré,Aston Villa,Liverpool,2022-05-10,True,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,4.97
Bertrand Traoré,Aston Villa,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,4.8
Bertrand Traoré,Aston Villa,Burnley,2022-05-19,True,Sub,33,0.0,0.09,0.0,0.0,1,2.0,0.0,2.9,0,0,0,0.2,0.0,5.71
Bertrand Traoré,Aston Villa,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.02,5.53
Bertrand Traoré,Aston Villa,Chelsea,2021-09-11,False,Sub,21,0.0,0.01,0.0,0.0,1,1.0,0.0,1.5,0,0,1,0.4,0.02,6.0
Bertrand Traoré,Aston Villa,Everton,2021-09-18,True,Sub,4,0.0,0.07,0.0,0.0,1,2.0,0.0,1.7,0,0,0,0.6,0.02,5.94
Bertrand Traoré,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.03,5.77
Bertrand Traoré,Aston Villa,Tottenham,2021-10-03,False,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.6,0.03,5.89
Bertrand Traoré,Aston Villa,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.02,5.73
Bertrand Traoré,Aston Villa,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.02,5.58
