name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Marco Stiepermann,Norwich,Liverpool,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Leicester City,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Brentford,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Southampton,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Wolverhampton,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Newcastle United,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Tottenham,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Manchester United,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Aston Villa,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Arsenal,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Manchester City,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Crystal Palace,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,West Ham,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Everton,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Watford,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Crystal Palace,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Manchester City,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Liverpool,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Southampton,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Brentford,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Chelsea,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Leicester City,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Leeds United,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Brighton,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Burnley,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Manchester United,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Newcastle United,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Aston Villa,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,West Ham,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Leeds United,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Wolverhampton,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Tottenham,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Arsenal,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Watford,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Everton,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Burnley,False,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Brighton,True,0,0,0.0,0,0,0
Marco Stiepermann,Norwich,Chelsea,False,0,0,0.0,0,0,0
