name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Isaac Price,Everton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Isaac Price,Everton,Arsenal,2022-05-22,False,Sub,13,0.0,0.27,0.0,0.0,1,1.0,0.0,0.0,0,0,1,0.0,0.0,1.18
