name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Nohan Kenneh,Leeds,Norwich,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Leeds United,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Tottenham,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Brighton,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Crystal Palace,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Brentford,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Chelsea,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Manchester City,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Arsenal,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Burnley,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,West Ham,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Newcastle United,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Aston Villa,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Everton,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Manchester United,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Liverpool,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Tottenham,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Leeds United,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Aston Villa,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Norwich,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Wolverhampton,False,0,-1,0.0,0,0,0
Nohan Kenneh,Leeds,Southampton,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Watford,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Crystal Palace,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Manchester City,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Arsenal,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Chelsea,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Brighton,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Brentford,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Newcastle United,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,West Ham,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Watford,True,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Southampton,False,0,0,0.0,0,0,0
Nohan Kenneh,Leeds,Wolverhampton,True,0,0,0.0,0,0,0
