name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Andriy Yarmolenko,West Ham,Newcastle United,2021-08-15,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0.0,1.0
Andriy Yarmolenko,West Ham,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,0.5
Andriy Yarmolenko,West Ham,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.5,0.0,0.33
Andriy Yarmolenko,West Ham,Wolverhampton,2021-11-20,False,Sub,19,0.0,0.04,0.0,0.0,1,1.0,0.0,3.4,0,0,0,0.33,0.0,5.0
Andriy Yarmolenko,West Ham,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.5,0.01,4.0
Andriy Yarmolenko,West Ham,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,3.33
Andriy Yarmolenko,West Ham,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.01,2.86
Andriy Yarmolenko,West Ham,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.01,2.5
Andriy Yarmolenko,West Ham,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.01,2.22
Andriy Yarmolenko,West Ham,Southampton,2021-12-26,True,Sub,9,0.0,0.0,0.0,0.1,1,0.0,1.0,1.9,0,0,0,0.0,0.0,2.9
Andriy Yarmolenko,West Ham,Leeds United,2021-08-23,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.2,0.0,2.73
Andriy Yarmolenko,West Ham,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,2.5
Andriy Yarmolenko,West Ham,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,2.31
Andriy Yarmolenko,West Ham,Norwich,2022-01-12,True,Sub,2,0.0,0.09,0.0,0.0,1,1.0,0.0,2.1,0,0,0,0.4,0.0,2.29
Andriy Yarmolenko,West Ham,Leicester City,2022-01-16,True,Sub,21,0.0,0.05,0.0,0.0,0,1.0,0.0,1.7,0,0,0,0.6,0.02,3.53
Andriy Yarmolenko,West Ham,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.03,3.31
Andriy Yarmolenko,West Ham,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.03,3.12
Andriy Yarmolenko,West Ham,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.03,2.94
Andriy Yarmolenko,West Ham,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.03,2.79
Andriy Yarmolenko,West Ham,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,2.65
Andriy Yarmolenko,West Ham,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.52
Andriy Yarmolenko,West Ham,Aston Villa,2022-03-13,True,Sub,38,1.0,0.18,0.0,0.01,6,2.0,1.0,7.7,0,0,1,0.0,0.0,4.14
Andriy Yarmolenko,West Ham,Crystal Palace,2021-08-28,True,Sub,3,0.0,0.04,0.0,0.0,1,1.0,0.0,0.6,0,0,0,1.2,0.04,4.09
Andriy Yarmolenko,West Ham,Tottenham,2022-03-20,False,Sub,34,0.0,0.1,0.0,0.0,1,1.0,0.0,0.3,0,0,1,1.4,0.04,5.33
Andriy Yarmolenko,West Ham,Everton,2022-04-03,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,1.6,0.06,5.44
Andriy Yarmolenko,West Ham,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,1.8,0.06,5.23
Andriy Yarmolenko,West Ham,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,1.8,0.06,5.04
Andriy Yarmolenko,West Ham,Chelsea,2022-04-24,False,AMC,72,0.0,0.24,0.0,0.08,3,3.0,1.0,7.8,0,1,0,0.6,0.03,7.43
Andriy Yarmolenko,West Ham,Arsenal,2022-05-01,True,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,1.0,0.07,7.48
Andriy Yarmolenko,West Ham,Norwich,2022-05-08,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,1.0,0.05,8.73
Andriy Yarmolenko,West Ham,Manchester City,2022-05-15,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,1.0,0.05,8.48
Andriy Yarmolenko,West Ham,Brighton,2022-05-22,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,1.2,0.05,8.5
Andriy Yarmolenko,West Ham,Southampton,2021-09-11,False,Sub,7,0.0,0.02,0.0,0.0,1,1.0,0.0,0.1,0,0,0,1.4,0.05,8.45
Andriy Yarmolenko,West Ham,Manchester United,2021-09-19,True,Sub,22,0.0,0.0,0.0,0.02,1,0.0,1.0,1.8,0,0,1,1.0,0.0,8.85
Andriy Yarmolenko,West Ham,Leicester City,2021-09-25,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,1.0,0.0,8.63
Andriy Yarmolenko,West Ham,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,8.39
Andriy Yarmolenko,West Ham,Everton,2021-10-17,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.8,0.0,8.19
Andriy Yarmolenko,West Ham,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.0,7.97
