name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Imrân Louza,Watford,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Imrân Louza,Watford,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Imrân Louza,Watford,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Imrân Louza,Watford,Manchester United,2021-11-20,True,MC,76,0.0,0.05,0.0,0.24,1,1.0,3.0,6.9,0,0,1,0.0,0.0,19.0
Imrân Louza,Watford,Leeds United,2021-11-28,False,DMC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,3,0.25,0.01,24.2
Imrân Louza,Watford,Chelsea,2021-12-01,True,DMC,72,0.0,0.08,0.0,0.05,1,3.0,1.0,3.0,0,0,2,0.4,0.01,32.17
Imrân Louza,Watford,Manchester City,2021-12-04,True,DMC,45,0.0,0.0,0.0,0.0,1,0.0,1.0,1.7,0,0,2,0.6,0.03,34.0
Imrân Louza,Watford,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.03,29.75
Imrân Louza,Watford,Brighton,2021-08-21,False,MC,45,0.0,0.0,0.0,0.02,1,0.0,1.0,2.1,0,0,2,0.8,0.03,31.44
Imrân Louza,Watford,West Ham,2021-12-28,True,Sub,50,0.0,0.0,0.0,0.09,1,0.0,2.0,4.2,0,0,2,0.8,0.02,33.3
Imrân Louza,Watford,Tottenham,2022-01-01,True,MC,90,0.0,0.0,0.0,0.05,3,0.0,1.0,3.2,0,1,0,0.8,0.02,38.45
Imrân Louza,Watford,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.0,35.25
Imrân Louza,Watford,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,32.54
Imrân Louza,Watford,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,30.21
Imrân Louza,Watford,West Ham,2022-02-08,False,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.8,0.0,29.07
Imrân Louza,Watford,Brighton,2022-02-12,True,Sub,45,0.0,0.05,0.0,0.0,0,1.0,0.0,1.7,0,0,1,0.8,0.0,30.06
Imrân Louza,Watford,Aston Villa,2022-02-19,False,MC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,3.3,0,1,0,0.2,0.01,33.59
Imrân Louza,Watford,Crystal Palace,2022-02-23,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,0,4,0.8,0.01,36.72
Imrân Louza,Watford,Manchester United,2022-02-26,False,MC,90,0.0,0.01,0.0,0.04,3,1.0,1.0,3.7,0,1,0,1.2,0.01,39.53
Imrân Louza,Watford,Arsenal,2022-03-06,True,MC,63,0.0,0.05,0.0,0.0,2,1.0,0.0,1.8,0,0,3,1.8,0.01,40.7
Imrân Louza,Watford,Wolverhampton,2022-03-10,False,MC,90,0.0,0.07,0.0,0.06,1,2.0,1.0,3.4,0,0,4,2.0,0.02,43.05
Imrân Louza,Watford,Southampton,2022-03-13,False,MC,90,0.0,0.14,0.0,0.06,2,1.0,1.0,4.6,0,0,1,2.2,0.03,45.18
Imrân Louza,Watford,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.06,43.22
Imrân Louza,Watford,Liverpool,2022-04-02,False,DMC,77,0.0,0.0,0.0,0.01,2,0.0,1.0,4.1,0,0,1,1.6,0.06,44.62
Imrân Louza,Watford,Leicester City,2022-04-09,True,MC,90,0.0,0.07,0.0,0.0,1,2.0,0.0,2.0,0,0,3,1.4,0.05,46.44
Imrân Louza,Watford,Brentford,2022-04-16,True,MC,90,0.0,0.6,0.0,0.0,1,4.0,0.0,5.1,0,0,2,1.2,0.06,48.12
Imrân Louza,Watford,Manchester City,2022-04-23,False,MC,74,0.0,0.0,0.0,0.15,2,0.0,1.0,2.8,0,0,5,1.2,0.16,49.07
Imrân Louza,Watford,Burnley,2022-04-30,True,MC,90,0.0,0.03,0.0,0.07,2,1.0,1.0,3.9,0,0,2,1.2,0.13,50.54
Imrân Louza,Watford,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.14,48.79
Imrân Louza,Watford,Everton,,True,,0,,,,,0,,,0.0,0,0,0,1.2,0.14,47.17
Imrân Louza,Watford,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.13,45.65
Imrân Louza,Watford,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.01,44.22
Imrân Louza,Watford,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,42.88
Imrân Louza,Watford,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,41.62
Imrân Louza,Watford,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,40.43
Imrân Louza,Watford,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,39.31
Imrân Louza,Watford,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,38.24
Imrân Louza,Watford,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,37.24
