name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Dan Gosling,Watford,Aston Villa,2021-08-14,True,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,2,0.0,0.0,21.0
Dan Gosling,Watford,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,10.5
Dan Gosling,Watford,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.5,0.0,7.0
Dan Gosling,Watford,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.33,0.0,5.25
Dan Gosling,Watford,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.25,0.0,4.2
Dan Gosling,Watford,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.5
Dan Gosling,Watford,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.0
Dan Gosling,Watford,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.62
Dan Gosling,Watford,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.33
Dan Gosling,Watford,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,2.1
Dan Gosling,Watford,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.91
Dan Gosling,Watford,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.75
Dan Gosling,Watford,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.62
Dan Gosling,Watford,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.5
Dan Gosling,Watford,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.4
Dan Gosling,Watford,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.31
Dan Gosling,Watford,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.24
Dan Gosling,Watford,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.17
Dan Gosling,Watford,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.11
Dan Gosling,Watford,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.05
Dan Gosling,Watford,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.0
Dan Gosling,Watford,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.95
Dan Gosling,Watford,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.91
Dan Gosling,Watford,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.88
Dan Gosling,Watford,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.84
Dan Gosling,Watford,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.81
Dan Gosling,Watford,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.78
Dan Gosling,Watford,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.75
Dan Gosling,Watford,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.72
Dan Gosling,Watford,Everton,2022-05-11,True,MC,90,0.0,0.01,0.0,0.0,3,1.0,0.0,1.2,0,1,0,0.0,0.0,3.7
Dan Gosling,Watford,Leeds United,2022-05-15,True,MC,45,0.0,0.0,0.0,0.05,1,0.0,1.0,2.2,0,0,2,0.6,0.0,5.03
Dan Gosling,Watford,Chelsea,2022-05-22,False,Sub,8,1.0,0.18,0.0,0.0,6,1.0,0.0,0.0,0,0,1,0.8,0.0,5.12
Dan Gosling,Watford,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.04,4.97
Dan Gosling,Watford,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.04,4.82
Dan Gosling,Watford,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.04,4.69
Dan Gosling,Watford,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,1.4,0.04,4.56
Dan Gosling,Watford,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,1.2,0.04,4.43
Dan Gosling,Watford,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.32
