name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Jack Harrison,Leeds,Manchester United,2021-08-14,False,ML,68,0,0.02,0,0.06,2,1,2,3.8,0,0,5,0.0,0.0,68.0
Jack Harrison,Leeds,Norwich,2021-10-31,False,FW,90,0,0.07,0,0.15,1,1,2,5.2,0,0,1,2.0,0.02,79.0
Jack Harrison,Leeds,Leeds United,2021-11-07,True,ML,82,0,0.95,0,0.02,2,2,1,5.2,0,0,1,1.5,0.05,80.0
Jack Harrison,Leeds,Tottenham,2021-11-21,False,ML,90,0,0.0,1,0.75,5,0,2,6.3,0,0,2,1.67,0.35,82.5
Jack Harrison,Leeds,Brighton,2021-11-27,False,AML,62,0,0.06,0,0.01,3,1,1,2.5,0,1,0,2.5,0.51,78.4
Jack Harrison,Leeds,Brentford,2021-12-05,True,Sub,75,0,0.0,0,0.02,1,0,1,2.7,0,0,2,2.6,0.42,77.83
Jack Harrison,Leeds,Chelsea,2021-12-11,False,MC,90,0,0.07,0,0.0,2,2,0,5.2,0,0,3,2.4,0.42,79.57
Jack Harrison,Leeds,Manchester City,2021-12-14,False,AML,90,0,0.12,0,0.01,2,2,1,5.9,0,0,7,2.6,0.42,80.88
Jack Harrison,Leeds,Arsenal,2021-12-18,True,AML,30,0,0.0,0,0.0,1,0,0,0.0,0,0,2,2.6,0.25,75.22
Jack Harrison,Leeds,Everton,2021-08-21,True,AML,90,0,0.02,0,0.16,2,1,1,2.9,0,0,2,1.8,0.05,76.7
Jack Harrison,Leeds,Burnley,2022-01-02,True,FWL,61,1,0.17,0,0.03,9,3,1,11.5,2,0,1,1.6,0.04,75.27
Jack Harrison,Leeds,West Ham,2022-01-16,False,AML,90,3,1.31,0,0.12,20,4,2,21.9,3,0,2,3.2,0.08,76.5
Jack Harrison,Leeds,Newcastle United,2022-01-22,True,AML,90,0,0.04,0,0.09,2,1,2,7.9,0,0,1,6.8,0.32,77.54
Jack Harrison,Leeds,Aston Villa,2022-02-09,False,AML,90,0,0.0,0,0.06,2,0,2,3.9,0,0,3,6.8,0.31,78.43
Jack Harrison,Leeds,Everton,2022-02-12,False,ML,90,0,0.02,0,0.11,2,1,3,7.2,0,0,3,7.0,0.31,79.2
Jack Harrison,Leeds,Manchester United,2022-02-20,True,AML,45,0,0.09,0,0.0,1,1,0,0.3,0,0,2,7.0,0.31,77.06
Jack Harrison,Leeds,Liverpool,2022-02-23,False,ML,90,0,0.0,0,0.0,2,0,0,1.5,0,0,6,5.4,0.29,77.82
Jack Harrison,Leeds,Tottenham,2022-02-26,True,ML,45,0,0.04,0,0.0,1,1,0,3.5,0,0,3,1.8,0.03,76.0
Jack Harrison,Leeds,Leeds United,2022-03-05,False,AML,75,0,0.15,0,0.29,2,2,5,12.8,0,0,1,1.6,0.03,75.95
Jack Harrison,Leeds,Aston Villa,2022-03-10,True,AML,57,0,0.0,0,0.02,1,0,1,1.7,0,0,1,1.6,0.06,75.0
Jack Harrison,Leeds,Norwich,2022-03-13,True,Sub,45,0,0.12,0,0.0,0,2,0,4.1,0,0,1,1.4,0.06,73.57
Jack Harrison,Leeds,Burnley,2021-08-29,False,AML,90,0,0.03,0,0.13,2,1,4,6.1,0,0,1,1.2,0.06,74.32
Jack Harrison,Leeds,Wolverhampton,2022-03-18,False,AML,90,1,0.55,0,0.66,8,2,2,11.1,1,0,2,1.2,0.07,75.0
Jack Harrison,Leeds,Southampton,2022-04-02,True,AML,90,1,0.62,0,0.42,9,2,2,9.8,2,0,1,2.6,0.17,75.62
Jack Harrison,Leeds,Watford,2022-04-09,False,AML,90,1,0.06,0,0.0,9,1,0,7.9,1,1,0,4.0,0.27,76.2
Jack Harrison,Leeds,Crystal Palace,2022-04-25,False,AML,90,0,0.09,0,0.09,3,2,2,5.9,0,1,0,5.6,0.28,76.73
Jack Harrison,Leeds,Manchester City,2022-04-30,True,ML,90,0,0.0,0,0.0,2,0,0,1.5,0,0,4,6.2,0.27,77.22
Jack Harrison,Leeds,Arsenal,2022-05-08,False,AML,90,0,0.0,0,0.0,2,0,0,1.0,0,0,2,6.2,0.26,77.68
Jack Harrison,Leeds,Chelsea,2022-05-11,True,AML,36,0,0.0,0,0.0,1,0,0,0.4,0,0,1,5.0,0.15,76.24
Jack Harrison,Leeds,Brighton,2022-05-15,True,MC,90,0,0.22,0,0.04,2,4,1,7.8,0,0,1,3.4,0.03,76.7
Jack Harrison,Leeds,Brentford,2022-05-22,False,ML,90,1,0.1,0,0.0,10,3,0,0.0,3,0,1,2.0,0.06,77.13
Jack Harrison,Leeds,Liverpool,2021-09-12,True,ML,67,0,0.0,0,0.19,2,0,3,4.9,0,0,2,3.4,0.07,76.81
Jack Harrison,Leeds,West Ham,2021-09-25,True,Sub,45,0,0.1,0,0.0,1,1,0,2.1,0,0,2,3.4,0.07,75.85
Jack Harrison,Leeds,Southampton,2021-10-16,False,FWR,90,0,0.09,0,0.0,2,1,0,3.1,0,0,1,3.2,0.09,76.26
Jack Harrison,Leeds,Wolverhampton,2021-10-23,True,ML,45,0,0.04,0,0.02,1,1,1,1.4,0,0,1,3.4,0.1,75.37
