name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Jadon Sancho,Man Utd,Leicester City,2021-08-14,True,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.0,0.0,15.0
Jadon Sancho,Man Utd,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,7.5
Jadon Sancho,Man Utd,Manchester City,2021-11-06,True,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.5,0.0,20.0
Jadon Sancho,Man Utd,Watford,2021-11-20,False,AMR,90,0.0,0.0,0.0,0.16,2,0.0,2.0,5.2,0,0,2,0.67,0.0,37.5
Jadon Sancho,Man Utd,Chelsea,2021-11-28,False,FW,63,1.0,0.51,0.0,0.01,9,1.0,1.0,6.7,1,1,0,1.0,0.0,42.6
Jadon Sancho,Man Utd,Arsenal,2021-12-02,True,AML,90,0.0,0.0,0.0,0.15,2,0.0,2.0,3.8,0,0,2,2.6,0.1,50.5
Jadon Sancho,Man Utd,Crystal Palace,2021-12-05,True,AMR,61,0.0,0.04,0.0,0.11,3,1.0,2.0,6.3,0,1,0,2.8,0.1,52.0
Jadon Sancho,Man Utd,Norwich,2021-12-11,False,AMC,66,0.0,0.0,0.0,0.04,3,0.0,2.0,4.8,0,1,0,3.4,0.11,53.75
Jadon Sancho,Man Utd,Newcastle United,2021-12-27,False,Sub,45,0.0,0.0,0.0,0.36,1,0.0,2.0,3.6,0,0,0,3.8,0.11,52.78
Jadon Sancho,Man Utd,Southampton,2021-08-22,False,Sub,31,0.0,0.0,0.0,0.02,1,0.0,1.0,2.3,0,0,0,3.6,0.11,50.6
Jadon Sancho,Man Utd,Burnley,2021-12-30,True,AMC,90,0.0,0.09,0.0,0.05,6,1.0,1.0,4.8,1,0,1,2.0,0.01,54.18
Jadon Sancho,Man Utd,Wolverhampton,2022-01-03,True,AMC,74,0.0,0.1,0.0,0.0,3,2.0,0.0,3.6,0,1,0,2.8,0.03,55.83
Jadon Sancho,Man Utd,Aston Villa,2022-01-15,False,Sub,12,0.0,0.0,0.0,0.07,1,0.0,1.0,1.5,0,0,1,2.8,0.04,52.46
Jadon Sancho,Man Utd,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,2.4,0.04,48.71
Jadon Sancho,Man Utd,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,2.2,0.04,45.47
Jadon Sancho,Man Utd,Burnley,2022-02-08,False,AML,90,0.0,0.21,0.0,0.1,2,3.0,3.0,10.2,0,0,1,2.0,0.04,48.25
Jadon Sancho,Man Utd,Southampton,2022-02-12,True,AML,90,1.0,1.38,0.0,0.53,9,2.0,1.0,11.1,2,0,1,1.2,0.06,50.71
Jadon Sancho,Man Utd,Brighton,2022-02-15,True,AML,79,0.0,0.51,0.0,0.03,3,1.0,1.0,7.4,0,1,0,2.4,0.32,52.28
Jadon Sancho,Man Utd,Leicester City,2022-02-20,False,AML,90,0.0,0.28,2.0,0.81,11,3.0,3.0,13.2,3,0,2,2.8,0.42,54.26
Jadon Sancho,Man Utd,Watford,2022-02-26,True,Sub,28,0.0,0.02,0.0,0.0,1,1.0,0.0,1.3,0,0,0,5.0,0.87,52.95
Jadon Sancho,Man Utd,Manchester City,2022-03-06,False,AML,90,1.0,0.14,0.0,0.0,7,2.0,0.0,6.7,0,0,4,5.2,0.88,54.71
Jadon Sancho,Man Utd,Tottenham,2022-03-12,True,AML,90,0.0,0.07,1.0,0.77,7,1.0,4.0,10.5,2,0,2,6.2,0.86,56.32
Jadon Sancho,Man Utd,Wolverhampton,2021-08-29,False,AML,71,0.0,0.0,0.0,0.0,3,0.0,0.0,0.8,0,1,0,5.8,0.8,56.96
Jadon Sancho,Man Utd,Leeds United,2022-04-02,True,AML,90,0.0,0.05,0.0,0.12,2,1.0,2.0,4.1,0,0,1,5.8,0.7,58.33
