name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Kalvin Phillips,Leeds,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Kalvin Phillips,Leeds,Norwich,2021-10-31,False,MC,90,0.0,0.0,1.0,0.04,5,0.0,2.0,4.9,0,0,1,0.0,0.0,45.0
Kalvin Phillips,Leeds,Leeds United,2021-11-07,True,DMC,90,0.0,0.37,0.0,0.92,2,2.0,1.0,6.0,0,0,1,2.5,0.5,60.0
Kalvin Phillips,Leeds,Tottenham,2021-11-21,False,DC,90,0.0,0.06,0.0,0.0,1,2.0,0.0,4.4,0,0,2,2.33,0.46,67.5
Kalvin Phillips,Leeds,Brighton,2021-11-27,False,DC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,2.0,0.36,63.0
Kalvin Phillips,Leeds,Crystal Palace,2021-11-30,True,DMC,90,0.0,0.06,0.0,0.04,3,2.0,1.0,4.0,0,1,0,1.8,0.29,67.5
Kalvin Phillips,Leeds,Brentford,2021-12-05,True,MC,54,0.0,0.02,0.0,0.0,1,1.0,0.0,0.7,0,0,1,2.4,0.3,65.57
Kalvin Phillips,Leeds,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.1,57.38
Kalvin Phillips,Leeds,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.03,51.0
Kalvin Phillips,Leeds,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,45.9
Kalvin Phillips,Leeds,Everton,2021-08-21,True,MC,90,0.0,0.02,0.0,0.09,2,1.0,2.0,5.0,0,0,2,0.8,0.02,49.91
Kalvin Phillips,Leeds,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.01,45.75
Kalvin Phillips,Leeds,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,42.23
Kalvin Phillips,Leeds,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,39.21
Kalvin Phillips,Leeds,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,36.6
Kalvin Phillips,Leeds,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,34.31
Kalvin Phillips,Leeds,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,32.29
Kalvin Phillips,Leeds,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,30.5
Kalvin Phillips,Leeds,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,28.89
Kalvin Phillips,Leeds,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,27.45
Kalvin Phillips,Leeds,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,26.14
Kalvin Phillips,Leeds,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,24.95
Kalvin Phillips,Leeds,Burnley,2021-08-29,False,MC,90,0.0,0.09,0.0,0.03,1,1.0,1.0,3.4,0,0,1,0.0,0.0,27.78
Kalvin Phillips,Leeds,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.02,26.62
Kalvin Phillips,Leeds,Southampton,2022-04-02,True,Sub,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0,0.2,0.02,26.52
Kalvin Phillips,Leeds,Watford,2022-04-09,False,Sub,31,0.0,0.03,0.0,0.0,1,1.0,0.0,1.6,0,0,0,0.4,0.02,26.69
Kalvin Phillips,Leeds,Crystal Palace,2022-04-25,False,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0,1,0,0.6,0.02,29.04
Kalvin Phillips,Leeds,Manchester City,2022-04-30,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,4,1.2,0.02,31.21
Kalvin Phillips,Leeds,Arsenal,2022-05-08,False,DMC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.5,0,0,2,1.4,0.01,33.24
Kalvin Phillips,Leeds,Chelsea,2022-05-11,True,DMC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,3,1.8,0.01,35.13
Kalvin Phillips,Leeds,Brighton,2022-05-15,True,MC,90,0.0,0.03,0.0,0.03,2,1.0,1.0,3.4,0,0,1,1.8,0.01,36.9
Kalvin Phillips,Leeds,Brentford,2022-05-22,False,MC,90,0.0,0.0,0.0,0.02,2,0.0,1.0,0.0,1,0,1,2.0,0.01,38.56
Kalvin Phillips,Leeds,Liverpool,2021-09-12,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0,0,3,1.8,0.01,40.12
Kalvin Phillips,Leeds,Newcastle United,2021-09-17,False,DMC,90,0.0,0.04,0.0,0.0,2,1.0,0.0,1.7,0,0,1,1.8,0.01,41.59
Kalvin Phillips,Leeds,West Ham,2021-09-25,True,DMC,90,0.0,0.03,0.0,0.0,2,2.0,0.0,0.9,0,0,2,1.8,0.01,42.97
Kalvin Phillips,Leeds,Watford,2021-10-02,True,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.2,0,1,0,2.0,0.02,44.28
Kalvin Phillips,Leeds,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,2.2,0.01,43.08
Kalvin Phillips,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,1.8,0.01,41.95
