name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Tyler Onyango,Everton,Manchester City,2021-11-21,False,Sub,1,0,0.0,0,0,1,0,0,0.0,0,0,0
Tyler Onyango,Everton,Chelsea,2021-12-16,False,Sub,1,0,0.0,0,0,1,0,0,0.0,0,0,0
Tyler Onyango,Everton,Aston Villa,2022-01-22,True,Sub,25,0,0.0317161977291107,0,0,1,1,0,1.9,0,0,0
