name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Harry Winks,Spurs,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Harry Winks,Spurs,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Harry Winks,Spurs,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Harry Winks,Spurs,Leicester City,2021-11-21,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,0,1,0.0,0.0,22.5
Harry Winks,Spurs,Brentford,2021-12-02,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.5,0.0,20.6
Harry Winks,Spurs,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,17.17
Harry Winks,Spurs,Liverpool,2021-12-19,True,MC,90,0.0,0.0,0.0,0.0,5,0.0,0.0,4.3,1,0,2,0.6,0.0,27.57
Harry Winks,Spurs,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,1.6,0.0,24.12
Harry Winks,Spurs,Wolverhampton,2021-08-22,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,1.6,0.0,21.56
Harry Winks,Spurs,Southampton,2021-12-28,False,MC,90,0.0,0.0,0.0,0.63,1,0.0,3.0,7.7,0,0,1,1.4,0.0,28.4
Harry Winks,Spurs,Watford,2022-01-01,False,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,0,1.4,0.0,27.64
Harry Winks,Spurs,Leeds United,2022-01-19,False,MC,73,0.0,0.0,1.0,0.78,5,0.0,4.0,8.3,0,0,1,1.6,0.0,31.42
Harry Winks,Spurs,Chelsea,2022-01-23,False,MC,88,0.0,0.02,0.0,0.05,2,1.0,1.0,4.1,0,0,2,1.6,0.2,35.77
Harry Winks,Spurs,Southampton,2022-02-09,True,MC,90,0.0,0.0,0.0,0.05,2,0.0,1.0,2.7,0,0,3,2.0,0.2,39.64
Harry Winks,Spurs,Wolverhampton,2022-02-13,True,MC,90,0.0,0.03,0.0,0.0,2,1.0,0.0,3.1,0,0,2,2.2,0.2,43.0
Harry Winks,Spurs,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,2.4,0.21,40.31
Harry Winks,Spurs,Burnley,2022-02-23,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,2.2,0.21,40.59
Harry Winks,Spurs,Leicester City,2022-02-26,False,MC,90,0.0,0.0,0.0,0.02,3,0.0,1.0,2.4,0,1,0,1.4,0.01,43.33
Harry Winks,Spurs,Everton,,True,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,41.05
Harry Winks,Spurs,Manchester United,2022-03-12,False,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,1.2,0.01,39.1
Harry Winks,Spurs,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,37.24
Harry Winks,Spurs,Watford,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,35.55
Harry Winks,Spurs,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.0,34.0
Harry Winks,Spurs,Newcastle United,2022-04-03,True,Sub,15,0.0,0.02,0.0,0.0,1,1.0,0.0,0.5,0,0,0,0.2,0.0,33.21
Harry Winks,Spurs,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,31.88
Harry Winks,Spurs,Brighton,2022-04-16,True,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1,0.2,0.0,31.35
Harry Winks,Spurs,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,30.19
Harry Winks,Spurs,Leeds United,2022-05-01,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.4,0.0,29.39
Harry Winks,Spurs,Liverpool,2022-05-07,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,0,0.6,0.0,28.55
Harry Winks,Spurs,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,27.6
Harry Winks,Spurs,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,26.71
Harry Winks,Spurs,Norwich,2022-05-22,False,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.4,0.0,26.41
Harry Winks,Spurs,Crystal Palace,2021-09-11,False,MC,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.6,0.0,27.39
Harry Winks,Spurs,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,26.59
Harry Winks,Spurs,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,25.83
Harry Winks,Spurs,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,25.11
Harry Winks,Spurs,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,24.43
Harry Winks,Spurs,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,23.79
