name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Saúl Ñíguez,Chelsea,Newcastle United,2021-10-30,False,Sub,2,0,0.0,0,0.0,1,0,0,0.2,0,0,0,0.0,0.0,2.0
Saúl Ñíguez,Chelsea,Watford,2021-12-01,False,MC,45,0,0.06,0,0.0,0,1,0,0.4,0,0,1,1.0,0.0,23.5
Saúl Ñíguez,Chelsea,Everton,2021-12-16,True,Sub,25,0,0.0,0,0.0,1,0,0,0.5,0,0,1,0.5,0.03,24.0
Saúl Ñíguez,Chelsea,Wolverhampton,2021-12-19,False,Sub,45,0,0.0,0,0.0,1,0,0,1.8,0,0,0,0.67,0.02,29.25
Saúl Ñíguez,Chelsea,Tottenham,2022-01-23,True,Sub,1,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.75,0.02,23.6
Saúl Ñíguez,Chelsea,Burnley,2022-03-05,False,DML,90,0,0.0,0,0.09,6,0,2,6.6,0,1,0,0.8,0.01,34.67
Saúl Ñíguez,Chelsea,Norwich,2022-03-10,False,DML,90,0,0.02,0,0.0,2,1,0,3.9,0,0,1,1.8,0.01,42.57
Saúl Ñíguez,Chelsea,Wolverhampton,2022-05-07,True,Sub,45,0,0.0,0,0.0,1,0,0,1.6,0,0,2,2.2,0.0,42.88
Saúl Ñíguez,Chelsea,Watford,2022-05-22,True,MC,90,0,0.06,0,0.1,2,3,1,0.0,0,0,1,2.2,0.0,48.11
Saúl Ñíguez,Chelsea,Aston Villa,2021-09-11,True,MC,45,0,0.0,0,0.0,1,0,0,0.4,0,0,0,2.4,0.02,47.8
