name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Lucas Torreira,Arsenal,Brentford,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Leeds United,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Watford,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Liverpool,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Newcastle United,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Manchester United,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Everton,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Southampton,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,West Ham,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Leicester City,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Norwich,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Chelsea,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Manchester City,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Burnley,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Wolverhampton,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Brentford,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Wolverhampton,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Watford,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Leeds United,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Liverpool,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Manchester City,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Aston Villa,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Crystal Palace,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Brighton,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Southampton,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Chelsea,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Manchester United,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,West Ham,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Leicester City,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Tottenham,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Newcastle United,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Everton,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Norwich,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Burnley,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Tottenham,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Brighton,False,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Crystal Palace,True,0,0,0.0,0,0,0
Lucas Torreira,Arsenal,Aston Villa,True,0,0,0.0,0,0,0
