name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Christos Tzolis,Norwich,Leicester City,2021-10-31,True,Sub,21,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.0,0.0,21.0
Christos Tzolis,Norwich,Southampton,2021-11-20,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,1.0,0.0,11.0
Christos Tzolis,Norwich,Wolverhampton,2021-11-27,True,Sub,22,0,0.0,0,0.0,1,0,0,0.5,0,0,0,1.0,0.0,14.67
Christos Tzolis,Norwich,Newcastle United,2021-11-30,False,ML,45,0,0.23,0,0.36,1,4,1,9.2,0,0,0,1.0,0.0,22.25
Christos Tzolis,Norwich,Arsenal,2021-12-26,True,Sub,15,0,0.0,0,0.0,1,0,0,0.1,0,0,2,1.0,0.06,20.8
Christos Tzolis,Norwich,Crystal Palace,2021-12-28,False,AML,67,0,0.09,0,0.04,2,1,1,3.6,0,0,3,1.0,0.05,28.5
Christos Tzolis,Norwich,West Ham,2022-01-12,False,Sub,18,0,0.01,0,0.0,1,1,0,0.0,0,0,1,1.2,0.06,27.0
Christos Tzolis,Norwich,Everton,2022-01-15,True,Sub,3,0,0.0,0,0.13,1,0,2,2.7,0,0,0,1.2,0.07,24.0
Christos Tzolis,Norwich,Brighton,2022-04-02,False,Sub,9,0,0.0,0,0.0,1,0,0,0.3,0,0,0,1.2,0.07,22.33
Christos Tzolis,Norwich,Burnley,2022-04-10,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,1.2,0.02,20.2
Christos Tzolis,Norwich,Newcastle United,2022-04-23,True,Sub,15,0,0.0,0,0.0,1,0,0,0.0,0,0,0,1.2,0.02,19.73
Christos Tzolis,Norwich,Arsenal,2021-09-11,False,FWL,68,0,0.0,0,0.11,2,0,2,3.7,0,0,1,1.0,0.0,23.75
Christos Tzolis,Norwich,Watford,2021-09-18,True,Sub,20,0,0.0,0,0.08,1,0,1,1.5,0,0,1,1.2,0.0,23.46
Christos Tzolis,Norwich,Everton,2021-09-25,False,Sub,21,0,0.0,0,0.05,1,0,1,2.4,0,0,1,1.2,0.0,23.29
