name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Jeremy Sarmiento,Brighton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Jeremy Sarmiento,Brighton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Jeremy Sarmiento,Brighton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Jeremy Sarmiento,Brighton,Leicester City,2021-11-27,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,0.0,2.0
Jeremy Sarmiento,Brighton,West Ham,2021-12-01,False,AMR,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.25,0.0,4.0
Jeremy Sarmiento,Brighton,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,3.33
Jeremy Sarmiento,Brighton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,2.86
Jeremy Sarmiento,Brighton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,2.5
Jeremy Sarmiento,Brighton,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,2.22
Jeremy Sarmiento,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,2.0
Jeremy Sarmiento,Brighton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.82
Jeremy Sarmiento,Brighton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.67
Jeremy Sarmiento,Brighton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.54
Jeremy Sarmiento,Brighton,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.43
Jeremy Sarmiento,Brighton,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.33
Jeremy Sarmiento,Brighton,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.25
Jeremy Sarmiento,Brighton,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.18
Jeremy Sarmiento,Brighton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.11
Jeremy Sarmiento,Brighton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.05
Jeremy Sarmiento,Brighton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.0
Jeremy Sarmiento,Brighton,Norwich,2022-04-02,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0.0,1.05
Jeremy Sarmiento,Brighton,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.0
Jeremy Sarmiento,Brighton,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.96
Jeremy Sarmiento,Brighton,Manchester City,2022-04-20,False,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,0.2,0.0,1.62
Jeremy Sarmiento,Brighton,Southampton,2022-04-24,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.4,0.0,1.76
Jeremy Sarmiento,Brighton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,1.69
Jeremy Sarmiento,Brighton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,1.63
Jeremy Sarmiento,Brighton,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,1.57
Jeremy Sarmiento,Brighton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,1.52
Jeremy Sarmiento,Brighton,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.47
Jeremy Sarmiento,Brighton,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.42
Jeremy Sarmiento,Brighton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.38
