name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Wilfred Ndidi,Leicester,Wolverhampton,2021-08-14,True,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.0,0,1,0,0.0,0.0,90.0
Wilfred Ndidi,Leicester,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,3.0,0.0,45.0
Wilfred Ndidi,Leicester,Leicester City,2021-11-07,False,MC,90,0.0,0.06,0.0,0.0,1,1.0,0.0,3.1,0,0,1,1.5,0.0,60.0
Wilfred Ndidi,Leicester,Chelsea,2021-11-20,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,3,1.33,0.02,67.5
Wilfred Ndidi,Leicester,Watford,2021-11-28,True,DMC,90,0.0,0.13,0.0,0.05,2,4.0,1.0,7.7,0,0,2,1.5,0.02,72.0
Wilfred Ndidi,Leicester,Southampton,2021-12-01,False,DMC,90,0.0,0.06,0.0,0.0,4,2.0,0.0,2.9,0,0,2,1.6,0.04,75.0
Wilfred Ndidi,Leicester,Aston Villa,2021-12-05,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,2,1.8,0.05,77.14
Wilfred Ndidi,Leicester,Newcastle United,2021-12-12,True,DMC,90,0.0,0.04,0.0,0.0,3,1.0,0.0,6.2,0,1,0,2.2,0.05,78.75
Wilfred Ndidi,Leicester,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,2.6,0.05,70.0
Wilfred Ndidi,Leicester,West Ham,2021-08-23,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,4,2.2,0.05,72.0
Wilfred Ndidi,Leicester,Liverpool,2021-12-28,True,DC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.3,0,1,0,2.2,0.02,73.64
Wilfred Ndidi,Leicester,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.01,67.5
Wilfred Ndidi,Leicester,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,62.31
Wilfred Ndidi,Leicester,Liverpool,2022-02-10,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0,0,2,1.0,0.0,64.29
Wilfred Ndidi,Leicester,West Ham,2022-02-13,True,MC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.0,0,0,2,1.4,0.0,66.0
Wilfred Ndidi,Leicester,Wolverhampton,2022-02-20,False,MC,73,0.0,0.05,0.0,0.0,2,1.0,0.0,2.9,0,0,2,1.4,0.0,66.44
Wilfred Ndidi,Leicester,Burnley,2022-03-01,False,MC,90,0.0,0.01,0.0,0.0,3,1.0,0.0,2.1,0,1,0,1.2,0.01,67.82
Wilfred Ndidi,Leicester,Leicester City,2022-03-05,True,MC,75,0.0,0.09,0.0,0.0,2,1.0,0.0,3.4,0,1,0,1.8,0.01,68.22
Wilfred Ndidi,Leicester,Arsenal,2022-03-13,False,Sub,29,0.0,0.0,0.0,0.03,1,0.0,1.0,3.8,0,0,0,2.2,0.03,66.16
Wilfred Ndidi,Leicester,Norwich,2021-08-28,False,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,2.0,0.03,67.35
Wilfred Ndidi,Leicester,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.03,64.14
Wilfred Ndidi,Leicester,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.02,61.23
Wilfred Ndidi,Leicester,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,58.57
Wilfred Ndidi,Leicester,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,56.12
Wilfred Ndidi,Leicester,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,53.88
Wilfred Ndidi,Leicester,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,51.81
Wilfred Ndidi,Leicester,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,49.89
Wilfred Ndidi,Leicester,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,48.11
Wilfred Ndidi,Leicester,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,46.45
Wilfred Ndidi,Leicester,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,44.9
Wilfred Ndidi,Leicester,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,43.45
Wilfred Ndidi,Leicester,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,42.09
Wilfred Ndidi,Leicester,Manchester City,2021-09-11,True,MC,90,0.0,0.09,0.0,0.0,2,1.0,0.0,4.5,0,0,1,0.0,0.0,43.55
Wilfred Ndidi,Leicester,Brighton,2021-09-19,False,MC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,0.4,0.02,44.91
Wilfred Ndidi,Leicester,Burnley,2021-09-25,True,MC,90,0.0,0.03,0.0,0.0,2,1.0,0.0,1.7,0,0,2,0.6,0.02,46.2
Wilfred Ndidi,Leicester,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,44.92
Wilfred Ndidi,Leicester,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,43.7
Wilfred Ndidi,Leicester,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,42.55
