name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Fernando Luiz Rosa,Man City,Tottenham,False,90,2,4.8,0,0,1
Fernando Luiz Rosa,Man City,Crystal Palace,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Manchester United,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Everton,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,West Ham,True,3,8,5.0,2,0,1
Fernando Luiz Rosa,Man City,Aston Villa,False,90,2,1.6,0,0,1
Fernando Luiz Rosa,Man City,Watford,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Wolverhampton,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Leicester City,True,34,1,3.3,0,0,0
Fernando Luiz Rosa,Man City,Newcastle United,False,22,1,0.7,0,0,0
Fernando Luiz Rosa,Man City,Leeds United,True,90,4,5.9,0,0,3
Fernando Luiz Rosa,Man City,Norwich,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Brentford,False,90,3,5.5,0,1,0
Fernando Luiz Rosa,Man City,Arsenal,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Chelsea,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Southampton,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Brentford,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Norwich,False,90,3,4.7,0,1,0
Fernando Luiz Rosa,Man City,Tottenham,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Everton,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Manchester United,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Crystal Palace,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Arsenal,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Burnley,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Liverpool,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Brighton,True,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Watford,True,90,2,8.8,0,0,1
Fernando Luiz Rosa,Man City,Leicester City,False,7,6,4.2,0,0,0
Fernando Luiz Rosa,Man City,Newcastle United,True,45,1,1.1,0,0,0
Fernando Luiz Rosa,Man City,Wolverhampton,False,76,2,1.8,0,0,1
Fernando Luiz Rosa,Man City,West Ham,False,90,2,2.5,0,0,2
Fernando Luiz Rosa,Man City,Aston Villa,True,45,1,0.0,0,0,1
Fernando Luiz Rosa,Man City,Leeds United,False,6,1,0.7,0,0,0
Fernando Luiz Rosa,Man City,Southampton,True,64,3,3.1,0,1,0
Fernando Luiz Rosa,Man City,Chelsea,False,3,1,0.0,0,0,0
Fernando Luiz Rosa,Man City,Liverpool,False,0,0,0.0,0,0,0
Fernando Luiz Rosa,Man City,Burnley,True,6,1,0.2,0,0,0
Fernando Luiz Rosa,Man City,Brighton,False,15,1,0.3,0,0,1
