name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Scott McTominay,Man Utd,Leicester City,2021-08-14,True,DMC,68,0.0,0.05,0.0,0.02,2,1.0,1.0,4.8,0,0,1,0.0,0.0,68.0
Scott McTominay,Man Utd,Tottenham,2021-10-30,False,MC,90,0.0,0.01,0.0,0.0,3,1.0,0.0,2.7,0,1,0,2.0,0.05,79.0
Scott McTominay,Man Utd,Manchester City,2021-11-06,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,2,2.5,0.03,82.67
Scott McTominay,Man Utd,Watford,2021-11-20,False,DMC,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0,0,2,2.33,0.02,73.25
Scott McTominay,Man Utd,Chelsea,2021-11-28,False,MC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,1,1.75,0.02,76.6
Scott McTominay,Man Utd,Arsenal,2021-12-02,True,DMC,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.6,0,0,2,1.6,0.01,78.83
Scott McTominay,Man Utd,Crystal Palace,2021-12-05,True,DMC,90,0.0,0.04,0.0,0.07,2,1.0,1.0,3.7,0,1,0,1.4,0.0,80.43
Scott McTominay,Man Utd,Norwich,2021-12-11,False,DMC,90,0.0,0.09,0.0,0.29,3,2.0,2.0,6.5,0,1,0,1.2,0.01,81.62
Scott McTominay,Man Utd,Newcastle United,2021-12-27,False,DMC,77,0.0,0.01,0.0,0.0,2,1.0,0.0,3.4,0,0,1,1.4,0.03,81.11
Scott McTominay,Man Utd,Southampton,2021-08-22,False,Sub,14,0.0,0.02,0.0,0.0,1,1.0,0.0,1.0,0,0,0,1.8,0.03,74.4
Scott McTominay,Man Utd,Burnley,2021-12-30,True,DMC,90,1.0,0.15,0.0,0.11,12,3.0,1.0,9.5,2,0,1,1.8,0.03,75.82
Scott McTominay,Man Utd,Wolverhampton,2022-01-03,True,DMC,90,0.0,0.11,0.0,0.02,1,1.0,1.0,5.1,0,0,1,4.0,0.06,77.0
Scott McTominay,Man Utd,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,3.8,0.07,71.08
Scott McTominay,Man Utd,Brentford,2022-01-19,False,DMC,83,0.0,0.01,0.0,0.02,3,1.0,1.0,4.5,0,1,0,3.2,0.06,71.93
Scott McTominay,Man Utd,West Ham,2022-01-22,True,DMC,90,0.0,0.05,0.0,0.06,3,1.0,3.0,6.2,0,1,0,3.4,0.06,73.13
Scott McTominay,Man Utd,Burnley,2022-02-08,False,DMC,79,0.0,0.05,0.0,0.0,2,2.0,0.0,2.5,0,0,1,3.8,0.06,73.5
Scott McTominay,Man Utd,Southampton,2022-02-12,True,DMC,75,0.0,0.06,0.0,0.0,1,1.0,0.0,2.0,0,0,1,1.8,0.04,73.59
Scott McTominay,Man Utd,Brighton,2022-02-15,True,DMC,90,0.0,0.06,1.0,0.13,5,2.0,2.0,6.3,0,1,0,1.8,0.03,74.5
Scott McTominay,Man Utd,Leicester City,2022-02-20,False,DMC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,2,2.8,0.25,75.32
Scott McTominay,Man Utd,Watford,,True,,0,,,,,0,,,0.0,0,0,0,2.4,0.24,71.55
Scott McTominay,Man Utd,Manchester City,2022-03-06,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.6,0,0,4,1.8,0.23,72.43
Scott McTominay,Man Utd,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,1.8,0.22,69.14
Scott McTominay,Man Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.21,66.13
Scott McTominay,Man Utd,Leeds United,2022-04-02,True,DMC,54,0.0,0.04,0.0,0.0,0,1.0,0.0,0.8,0,0,0,0.6,0.0,65.62
Scott McTominay,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,63.0
Scott McTominay,Man Utd,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,60.58
Scott McTominay,Man Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,58.33
Scott McTominay,Man Utd,Arsenal,2022-04-23,False,DMC,90,0.0,0.04,0.0,0.08,2,2.0,2.0,3.6,0,0,3,0.0,0.01,59.46
Scott McTominay,Man Utd,Chelsea,2022-04-28,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,0.4,0.02,60.52
Scott McTominay,Man Utd,Brentford,2022-05-02,True,DMC,90,0.0,0.12,0.0,0.0,3,1.0,0.0,5.8,0,1,0,0.8,0.01,61.5
Scott McTominay,Man Utd,Brighton,2022-05-07,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,0,4,1.4,0.03,62.42
Scott McTominay,Man Utd,Crystal Palace,2022-05-22,False,DMC,90,0.0,0.38,0.0,0.02,2,2.0,1.0,0.0,0,0,1,1.8,0.03,63.28
Scott McTominay,Man Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,2.2,0.11,61.36
Scott McTominay,Man Utd,West Ham,2021-09-19,False,DMC,90,0.0,0.05,0.0,0.05,2,1.0,2.0,5.4,0,0,1,1.8,0.1,62.21
Scott McTominay,Man Utd,Aston Villa,2021-09-25,True,DMC,81,0.0,0.0,0.0,0.04,3,0.0,1.0,1.9,0,1,0,1.8,0.11,62.74
Scott McTominay,Man Utd,Everton,2021-10-02,True,DMC,90,0.0,0.1,0.0,0.03,2,1.0,1.0,6.3,0,0,1,1.8,0.09,63.5
Scott McTominay,Man Utd,Leeds United,2021-10-16,False,Sub,10,0.0,0.03,0.0,0.0,1,1.0,0.0,1.1,0,0,2,1.8,0.11,62.05
Scott McTominay,Man Utd,Liverpool,2021-10-24,True,DMC,90,0.0,0.0,0.0,0.73,2,0.0,3.0,6.0,0,0,5,1.6,0.04,62.79
