name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Bruno Miguel Borges Fernandes,Man Utd,Leicester City,True,90,20,20.1,3,0,1
Bruno Miguel Borges Fernandes,Man Utd,Tottenham,False,75,6,7.7,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Manchester City,True,90,2,2.4,0,0,2
Bruno Miguel Borges Fernandes,Man Utd,Watford,False,90,2,3.2,0,0,4
Bruno Miguel Borges Fernandes,Man Utd,Chelsea,False,88,1,1.0,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Arsenal,True,89,9,13.4,2,0,2
Bruno Miguel Borges Fernandes,Man Utd,Crystal Palace,True,85,3,6.7,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Norwich,False,87,3,2.7,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Newcastle United,False,90,1,4.2,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Southampton,False,90,1,7.2,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Burnley,True,0,0,0.0,0,0,0
Bruno Miguel Borges Fernandes,Man Utd,Wolverhampton,True,30,1,3.4,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Aston Villa,False,88,14,12.5,3,0,2
Bruno Miguel Borges Fernandes,Man Utd,Brentford,False,90,9,13.7,1,0,1
Bruno Miguel Borges Fernandes,Man Utd,West Ham,True,90,3,6.2,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Burnley,False,90,2,16.7,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Southampton,True,90,2,4.9,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Brighton,True,90,10,19.6,3,1,0
Bruno Miguel Borges Fernandes,Man Utd,Leicester City,False,90,12,11.6,2,0,2
Bruno Miguel Borges Fernandes,Man Utd,Watford,True,90,3,13.7,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Manchester City,False,90,2,2.6,0,0,4
Bruno Miguel Borges Fernandes,Man Utd,Tottenham,True,0,0,0.0,0,0,0
Bruno Miguel Borges Fernandes,Man Utd,Wolverhampton,False,90,2,5.5,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Leeds United,True,90,5,8.8,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Everton,False,90,2,7.3,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Norwich,True,90,2,7.1,0,0,2
Bruno Miguel Borges Fernandes,Man Utd,Liverpool,False,90,1,3.8,0,0,4
Bruno Miguel Borges Fernandes,Man Utd,Arsenal,False,83,-1,8.3,0,0,3
Bruno Miguel Borges Fernandes,Man Utd,Chelsea,True,90,2,4.1,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Brentford,True,90,8,8.0,0,1,0
Bruno Miguel Borges Fernandes,Man Utd,Brighton,False,90,2,9.2,0,0,4
Bruno Miguel Borges Fernandes,Man Utd,Crystal Palace,False,90,1,0.0,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Newcastle United,True,84,8,10.0,1,0,1
Bruno Miguel Borges Fernandes,Man Utd,West Ham,False,90,2,10.5,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Aston Villa,True,90,0,20.7,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Everton,True,90,5,6.7,0,0,1
Bruno Miguel Borges Fernandes,Man Utd,Leeds United,False,90,5,15.4,0,0,4
Bruno Miguel Borges Fernandes,Man Utd,Liverpool,True,61,1,4.4,0,0,5
