name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Fabio Henrique Tavares,Liverpool,Norwich,False,29,1,0.6,0,0,0
Fabio Henrique Tavares,Liverpool,Brighton,True,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,West Ham,False,79,2,1.7,0,0,3
Fabio Henrique Tavares,Liverpool,Arsenal,True,90,2,2.2,0,1,0
Fabio Henrique Tavares,Liverpool,Southampton,True,90,3,5.4,0,1,0
Fabio Henrique Tavares,Liverpool,Everton,False,90,2,2.6,0,0,1
Fabio Henrique Tavares,Liverpool,Wolverhampton,False,90,2,2.1,0,1,0
Fabio Henrique Tavares,Liverpool,Aston Villa,True,90,3,4.7,0,1,0
Fabio Henrique Tavares,Liverpool,Newcastle United,True,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Tottenham,False,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Burnley,True,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Leeds United,False,63,2,2.9,0,0,1
Fabio Henrique Tavares,Liverpool,Chelsea,False,90,2,1.6,0,0,2
Fabio Henrique Tavares,Liverpool,Brentford,True,90,10,13.9,2,1,0
Fabio Henrique Tavares,Liverpool,Crystal Palace,False,90,9,7.2,2,0,1
Fabio Henrique Tavares,Liverpool,Leeds United,True,90,3,2.7,0,1,0
Fabio Henrique Tavares,Liverpool,Burnley,False,90,10,11.3,2,1,0
Fabio Henrique Tavares,Liverpool,Norwich,True,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Leicester City,True,90,3,1.7,0,1,0
Fabio Henrique Tavares,Liverpool,West Ham,True,90,3,3.1,0,1,0
Fabio Henrique Tavares,Liverpool,Brighton,False,90,2,0.8,0,1,0
Fabio Henrique Tavares,Liverpool,Arsenal,False,90,3,1.5,0,1,0
Fabio Henrique Tavares,Liverpool,Chelsea,True,90,2,3.0,0,0,1
Fabio Henrique Tavares,Liverpool,Watford,True,28,7,6.8,1,0,0
Fabio Henrique Tavares,Liverpool,Manchester City,False,90,1,1.3,0,0,2
Fabio Henrique Tavares,Liverpool,Manchester United,True,85,3,3.4,0,1,0
Fabio Henrique Tavares,Liverpool,Everton,True,90,3,2.2,0,1,0
Fabio Henrique Tavares,Liverpool,Newcastle United,False,21,1,0.1,0,0,0
Fabio Henrique Tavares,Liverpool,Tottenham,True,87,1,3.0,0,0,1
Fabio Henrique Tavares,Liverpool,Aston Villa,False,29,1,0.1,0,0,1
Fabio Henrique Tavares,Liverpool,Southampton,False,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Wolverhampton,True,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Leicester City,False,90,7,11.1,0,1,0
Fabio Henrique Tavares,Liverpool,Crystal Palace,True,90,3,4.4,0,1,0
Fabio Henrique Tavares,Liverpool,Brentford,False,90,5,4.2,0,0,3
Fabio Henrique Tavares,Liverpool,Manchester City,True,90,1,3.8,0,0,2
Fabio Henrique Tavares,Liverpool,Watford,False,0,0,0.0,0,0,0
Fabio Henrique Tavares,Liverpool,Manchester United,False,0,0,0.0,0,0,0
