name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Maxwel Cornet,Burnley,Brentford,2021-10-30,True,FW,67,1.0,0.14,0.0,0.45,10,1.0,1.0,6.1,2,1,0,0.0,0.0,67.0
Maxwel Cornet,Burnley,Chelsea,2021-11-06,False,FW,87,0.0,0.06,0.0,0.02,1,1.0,1.0,4.1,0,0,1,10.0,0.14,77.0
Maxwel Cornet,Burnley,Crystal Palace,2021-11-20,True,FW,83,1.0,0.06,0.0,0.02,7,1.0,1.0,7.9,0,0,3,5.5,0.1,79.0
Maxwel Cornet,Burnley,Wolverhampton,2021-12-01,False,FW,84,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0,1,0,6.0,0.08,80.25
Maxwel Cornet,Burnley,Newcastle United,2021-12-04,False,FW,31,0.0,0.19,0.0,0.0,1,3.0,0.0,3.0,0,0,0,5.25,0.06,70.4
Maxwel Cornet,Burnley,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,4.4,0.09,58.67
Maxwel Cornet,Burnley,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,2.4,0.06,50.29
Maxwel Cornet,Burnley,Leicester City,2022-01-02,False,Sub,45,1.0,0.24,0.0,0.0,6,4.0,0.0,5.7,0,0,2,2.2,0.05,49.62
Maxwel Cornet,Burnley,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.09,44.11
Maxwel Cornet,Burnley,Watford,2022-02-05,True,FW,90,0.0,0.18,0.0,0.02,3,4.0,1.0,5.9,0,1,0,1.4,0.09,48.7
Maxwel Cornet,Burnley,Manchester United,2022-02-08,True,ML,68,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1,1.8,0.08,50.45
Maxwel Cornet,Burnley,Liverpool,2022-02-13,True,ML,90,0.0,0.06,0.0,0.09,2,1.0,1.0,5.0,0,0,1,2.2,0.08,53.75
Maxwel Cornet,Burnley,Brighton,2022-02-19,False,FW,54,0.0,0.06,0.0,0.0,1,1.0,0.0,3.2,0,0,0,2.6,0.1,53.77
Maxwel Cornet,Burnley,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,1.6,0.06,49.93
Maxwel Cornet,Burnley,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.06,46.6
Maxwel Cornet,Burnley,Leeds United,2022-03-01,True,FW,70,0.0,0.22,0.0,0.0,3,2.0,0.0,2.9,0,1,0,1.0,0.02,48.06
Maxwel Cornet,Burnley,Chelsea,2022-03-05,True,Sub,27,0.0,0.07,0.0,0.0,1,1.0,0.0,1.5,0,0,1,1.2,0.07,46.82
Maxwel Cornet,Burnley,Brentford,2022-03-12,False,FW,90,0.0,0.39,0.0,0.0,2,2.0,0.0,2.9,0,0,2,1.0,0.07,49.22
Maxwel Cornet,Burnley,Manchester City,2022-04-02,True,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,1.2,0.14,49.0
Maxwel Cornet,Burnley,Everton,2022-04-06,True,ML,90,1.0,0.55,1.0,0.59,12,2.0,2.0,14.8,2,0,2,1.4,0.14,51.05
Maxwel Cornet,Burnley,Norwich,2022-04-10,False,ML,90,0.0,0.77,0.0,0.12,2,3.0,2.0,8.5,0,0,2,3.8,0.45,52.9
Maxwel Cornet,Burnley,West Ham,2022-04-17,False,ML,90,0.0,0.98,0.0,0.23,0,5.0,2.0,7.0,0,0,1,3.6,0.56,54.59
Maxwel Cornet,Burnley,Southampton,2022-04-21,True,ML,65,0.0,0.08,0.0,0.0,3,1.0,0.0,2.8,0,1,0,3.4,0.74,55.04
Maxwel Cornet,Burnley,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,3.6,0.68,52.75
Maxwel Cornet,Burnley,Watford,,False,,0,,,,,0,,,0.0,0,0,0,3.4,0.68,50.64
Maxwel Cornet,Burnley,Aston Villa,2022-05-07,True,Sub,24,1.0,0.74,0.0,0.0,6,1.0,0.0,5.3,0,0,0,1.0,0.37,49.62
Maxwel Cornet,Burnley,Tottenham,2022-05-15,False,FW,90,0.0,0.36,0.0,0.0,2,2.0,0.0,2.9,0,0,1,1.8,0.36,51.11
Maxwel Cornet,Burnley,Aston Villa,2022-05-19,False,FW,84,0.0,0.05,0.0,0.05,5,1.0,1.0,2.2,0,0,1,2.2,0.24,52.29
Maxwel Cornet,Burnley,Newcastle United,2022-05-22,True,FW,90,1.0,0.6,0.0,0.08,9,4.0,1.0,0.0,2,0,2,2.6,0.23,53.59
Maxwel Cornet,Burnley,Everton,,False,,0,,,,,0,,,0.0,0,0,0,4.4,0.35,51.8
Maxwel Cornet,Burnley,Arsenal,2021-09-18,True,Sub,33,0.0,0.07,0.0,0.06,1,1.0,1.0,4.5,0,0,0,4.4,0.35,51.19
Maxwel Cornet,Burnley,Leeds United,2021-09-25,False,ML,45,1.0,0.15,0.0,0.0,5,2.0,0.0,5.6,0,0,1,3.4,0.21,51.0
Maxwel Cornet,Burnley,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,4.0,0.17,49.45
Maxwel Cornet,Burnley,Manchester City,2021-10-16,False,ML,55,0.0,0.33,0.0,0.0,1,2.0,0.0,3.2,0,0,1,3.0,0.16,49.62
Maxwel Cornet,Burnley,Southampton,2021-10-23,False,ML,77,2.0,0.38,0.0,0.04,15,2.0,1.0,11.1,3,0,2,1.4,0.11,50.4
