name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Mateo Kovacic,Chelsea,Crystal Palace,2021-08-14,True,MC,90,0.0,0.04,1.0,0.05,6,2.0,2.0,5.7,0,1,0,0.0,0.0,90.0
Mateo Kovacic,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,6.0,1.04,45.0
Mateo Kovacic,Chelsea,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,3.0,0.52,30.0
Mateo Kovacic,Chelsea,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.35,22.5
Mateo Kovacic,Chelsea,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,1.5,0.26,18.0
Mateo Kovacic,Chelsea,Watford,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.21,15.0
Mateo Kovacic,Chelsea,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,12.86
Mateo Kovacic,Chelsea,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,11.25
Mateo Kovacic,Chelsea,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,10.0
Mateo Kovacic,Chelsea,Wolverhampton,2021-12-19,False,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,0.0,0.0,11.5
Mateo Kovacic,Chelsea,Aston Villa,2021-12-26,False,Sub,27,0.0,0.0,0.0,0.53,1,0.0,1.0,2.1,0,0,0,0.2,0.0,12.91
Mateo Kovacic,Chelsea,Arsenal,2021-08-22,False,MC,71,0.0,0.08,0.0,0.1,3,2.0,1.0,2.2,0,1,0,0.4,0.0,17.75
Mateo Kovacic,Chelsea,Brighton,2021-12-29,True,MC,90,0.0,0.02,0.0,0.0,1,1.0,0.0,1.9,0,0,1,1.0,0.02,23.31
Mateo Kovacic,Chelsea,Liverpool,2022-01-02,True,MC,90,1.0,0.04,0.0,0.0,10,2.0,0.0,8.5,3,0,2,1.2,0.02,28.07
Mateo Kovacic,Chelsea,Manchester City,2022-01-15,False,MC,90,0.0,0.0,0.0,0.45,1,0.0,1.0,2.8,0,0,1,3.2,0.03,32.2
Mateo Kovacic,Chelsea,Brighton,2022-01-18,False,Sub,10,0.0,0.01,0.0,0.06,1,1.0,1.0,1.5,0,0,0,3.2,0.03,30.81
Mateo Kovacic,Chelsea,Tottenham,2022-01-23,True,MC,90,0.0,0.0,0.0,0.17,3,0.0,2.0,3.6,0,1,0,3.2,0.03,34.29
Mateo Kovacic,Chelsea,Crystal Palace,2022-02-19,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,3.2,0.02,33.28
Mateo Kovacic,Chelsea,Burnley,2022-03-05,False,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,3.2,0.01,32.58
Mateo Kovacic,Chelsea,Norwich,2022-03-10,False,MC,85,0.0,0.02,0.0,0.37,2,1.0,1.0,2.4,0,0,1,1.4,0.0,35.2
Mateo Kovacic,Chelsea,Newcastle United,2022-03-13,True,Sub,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,0,1.6,0.01,34.81
Mateo Kovacic,Chelsea,Liverpool,2021-08-28,False,Sub,45,0.0,0.07,0.0,0.0,1,1.0,0.0,2.9,0,0,0,1.4,0.0,35.27
Mateo Kovacic,Chelsea,Brentford,2022-04-02,True,Sub,26,0.0,0.04,0.0,0.33,1,2.0,2.0,3.7,0,0,1,1.0,0.02,34.87
Mateo Kovacic,Chelsea,Southampton,2022-04-09,False,MC,90,0.0,0.0,0.0,0.11,3,0.0,2.0,6.4,0,1,0,1.0,0.02,37.17
Mateo Kovacic,Chelsea,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,1.4,0.02,35.68
Mateo Kovacic,Chelsea,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,34.31
Mateo Kovacic,Chelsea,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.02,33.04
Mateo Kovacic,Chelsea,Everton,2022-05-01,False,Sub,45,0.0,0.14,0.0,0.04,1,2.0,2.0,7.1,0,0,1,0.8,0.01,33.46
Mateo Kovacic,Chelsea,Wolverhampton,2022-05-07,True,MC,90,0.0,0.11,0.0,0.18,2,1.0,2.0,6.3,0,0,2,0.8,0.03,35.41
Mateo Kovacic,Chelsea,Leicester City,2022-05-11,False,MC,29,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.6,0.05,35.2
Mateo Kovacic,Chelsea,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.05,34.06
Mateo Kovacic,Chelsea,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.05,33.0
Mateo Kovacic,Chelsea,Aston Villa,2021-09-11,True,MC,90,1.0,0.38,1.0,0.43,13,2.0,1.0,9.6,2,1,0,0.8,0.05,34.73
Mateo Kovacic,Chelsea,Tottenham,2021-09-19,False,MC,90,0.0,0.58,1.0,0.02,6,1.0,1.0,9.3,0,1,0,3.2,0.3,36.35
Mateo Kovacic,Chelsea,Manchester City,2021-09-25,True,MC,90,0.0,0.06,0.0,0.0,2,1.0,0.0,3.1,0,0,1,4.0,0.59,37.89
Mateo Kovacic,Chelsea,Southampton,2021-10-02,True,MC,72,0.0,0.0,0.0,0.44,2,0.0,2.0,4.2,0,0,1,4.2,0.6,38.83
Mateo Kovacic,Chelsea,Brentford,2021-10-16,False,MC,64,0.0,0.08,0.0,0.0,2,2.0,0.0,2.8,0,1,0,4.6,0.6,39.51
Mateo Kovacic,Chelsea,Norwich,2021-10-23,True,MC,90,0.0,0.02,2.0,0.85,11,1.0,6.0,12.9,2,1,0,5.0,0.62,40.84
