name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Daniel Castelo Podence,Wolves,Leeds United,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Everton,True,11,1,0.1,0,0,0
Daniel Castelo Podence,Wolves,Crystal Palace,False,22,1,0.2,0,0,1
Daniel Castelo Podence,Wolves,West Ham,True,75,6,9.4,0,1,0
Daniel Castelo Podence,Wolves,Norwich,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Burnley,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Liverpool,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Manchester City,False,3,1,1.8,0,0,0
Daniel Castelo Podence,Wolves,Brighton,False,90,3,6.5,0,1,0
Daniel Castelo Podence,Wolves,Chelsea,True,78,3,5.1,0,1,0
Daniel Castelo Podence,Wolves,Tottenham,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Manchester United,False,87,3,14.1,0,1,0
Daniel Castelo Podence,Wolves,Southampton,True,90,1,3.9,0,0,1
Daniel Castelo Podence,Wolves,Brentford,False,90,2,2.5,0,0,1
Daniel Castelo Podence,Wolves,Arsenal,True,90,2,11.7,0,0,1
Daniel Castelo Podence,Wolves,Tottenham,False,80,3,5.6,0,1,0
Daniel Castelo Podence,Wolves,Leeds United,True,80,8,7.6,2,0,1
Daniel Castelo Podence,Wolves,Arsenal,False,89,2,5.3,0,0,1
Daniel Castelo Podence,Wolves,West Ham,False,30,1,3.5,0,0,0
Daniel Castelo Podence,Wolves,Crystal Palace,True,90,2,8.9,0,0,2
Daniel Castelo Podence,Wolves,Watford,True,90,8,7.6,0,1,0
Daniel Castelo Podence,Wolves,Everton,False,74,3,6.7,0,1,0
Daniel Castelo Podence,Wolves,Manchester United,True,20,1,0.1,0,0,1
Daniel Castelo Podence,Wolves,Leicester City,True,77,5,8.8,0,0,2
Daniel Castelo Podence,Wolves,Aston Villa,True,67,3,5.8,0,1,0
Daniel Castelo Podence,Wolves,Newcastle United,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Burnley,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Brighton,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Chelsea,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Manchester City,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Norwich,True,15,1,2.0,0,0,0
Daniel Castelo Podence,Wolves,Liverpool,False,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Watford,False,9,1,1.7,0,0,0
Daniel Castelo Podence,Wolves,Brentford,True,18,1,0.7,0,0,0
Daniel Castelo Podence,Wolves,Southampton,False,70,3,2.1,0,1,0
Daniel Castelo Podence,Wolves,Newcastle United,True,0,0,0.0,0,0,0
Daniel Castelo Podence,Wolves,Aston Villa,False,16,4,3.4,0,0,0
Daniel Castelo Podence,Wolves,Leicester City,False,14,1,3.1,0,0,1
