name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Pedro Lomba Neto,Wolves,Leeds United,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Everton,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Crystal Palace,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,West Ham,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Norwich,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Burnley,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Liverpool,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Manchester City,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Brighton,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Chelsea,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Tottenham,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Manchester United,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Southampton,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Brentford,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Arsenal,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Tottenham,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Leeds United,True,9,1,0.2,0,0,0
Pedro Lomba Neto,Wolves,Arsenal,False,15,1,0.3,0,0,2
Pedro Lomba Neto,Wolves,West Ham,False,14,1,3.5,0,0,0
Pedro Lomba Neto,Wolves,Crystal Palace,True,62,2,5.1,0,0,2
Pedro Lomba Neto,Wolves,Watford,True,29,1,5.0,0,0,0
Pedro Lomba Neto,Wolves,Everton,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Manchester United,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Leicester City,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Aston Villa,True,15,0,0.2,0,0,1
Pedro Lomba Neto,Wolves,Newcastle United,False,12,1,0.9,0,0,0
Pedro Lomba Neto,Wolves,Burnley,False,23,0,2.5,0,0,0
Pedro Lomba Neto,Wolves,Brighton,True,45,1,5.8,0,0,2
Pedro Lomba Neto,Wolves,Chelsea,False,69,1,6.0,0,0,2
Pedro Lomba Neto,Wolves,Manchester City,True,71,5,8.4,0,0,4
Pedro Lomba Neto,Wolves,Norwich,True,74,2,8.2,0,0,1
Pedro Lomba Neto,Wolves,Liverpool,False,21,6,0.0,0,0,0
Pedro Lomba Neto,Wolves,Watford,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Brentford,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Southampton,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Newcastle United,True,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Aston Villa,False,0,0,0.0,0,0,0
Pedro Lomba Neto,Wolves,Leicester City,False,0,0,0.0,0,0,0
