name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Pascal Groß,Brighton,Burnley,2021-08-14,False,DL,90,0,0.05,1,0.35,6,2,2,7.6,1,0,1,0.0,0.0,90.0
Pascal Groß,Brighton,Liverpool,2021-10-30,False,Sub,13,0,0.0,0,0.06,1,0,1,1.9,0,0,0,6.0,1.05,51.5
Pascal Groß,Brighton,Aston Villa,2021-11-20,False,MC,88,0,0.03,0,0.12,2,1,2,5.3,0,0,1,3.5,0.53,63.67
Pascal Groß,Brighton,Leicester City,2021-11-27,True,MC,90,0,0.13,0,0.77,3,1,4,7.3,0,1,0,3.0,0.36,70.25
Pascal Groß,Brighton,Southampton,2021-12-04,False,MC,54,0,0.0,0,0.09,1,0,1,2.9,0,0,1,3.0,0.3,67.0
Pascal Groß,Brighton,Brentford,2021-12-26,True,Sub,5,0,0.02,0,0.0,1,1,0,0.0,0,0,0,2.6,0.24,56.67
Pascal Groß,Brighton,Watford,2021-08-21,True,DMR,90,0,0.0,1,0.16,6,0,4,10.8,0,1,0,1.6,0.04,61.43
Pascal Groß,Brighton,Crystal Palace,2022-01-14,True,MC,72,0,0.78,0,0.28,0,2,4,9.9,0,0,1,2.6,0.24,62.75
Pascal Groß,Brighton,Chelsea,2022-01-18,True,MC,61,0,0.0,0,0.27,2,0,1,3.6,0,0,1,2.2,0.39,62.56
Pascal Groß,Brighton,Leeds United,2022-01-23,False,MC,61,0,0.09,0,0.0,2,1,0,2.4,0,0,1,2.0,0.36,62.4
Pascal Groß,Brighton,Watford,2022-02-12,False,MC,63,0,0.29,0,0.16,3,1,2,4.6,0,1,0,2.2,0.38,62.45
Pascal Groß,Brighton,Manchester United,2022-02-15,False,MC,59,0,0.04,0,0.19,1,1,2,5.1,0,0,1,2.6,0.43,62.17
Pascal Groß,Brighton,Newcastle United,2022-03-05,False,MC,90,0,0.14,1,0.81,6,1,5,12.4,1,0,2,1.6,0.24,64.31
Pascal Groß,Brighton,Liverpool,2022-03-12,True,Sub,37,0,0.0,0,0.0,1,0,0,2.2,0,0,1,2.8,0.31,62.36
Pascal Groß,Brighton,Tottenham,2022-03-16,True,DMC,77,0,0.0,0,0.08,2,0,2,4.5,0,0,2,2.6,0.31,63.33
Pascal Groß,Brighton,Everton,2021-08-28,True,DMR,90,0,0.14,0,0.19,2,1,3,8.9,0,0,2,2.6,0.29,65.0
Pascal Groß,Brighton,Norwich,2022-04-02,True,DMC,90,0,0.0,0,0.1,3,0,3,7.7,0,1,0,2.4,0.26,66.47
Pascal Groß,Brighton,Arsenal,2022-04-09,False,DMR,90,0,0.0,0,0.02,1,0,1,2.1,0,0,1,2.8,0.26,67.78
Pascal Groß,Brighton,Tottenham,2022-04-16,False,MC,90,0,0.0,0,0.15,3,0,5,8.5,0,1,0,1.8,0.03,68.95
Pascal Groß,Brighton,Manchester City,2022-04-20,False,FW,90,0,0.0,0,0.06,2,0,1,2.8,0,0,3,2.2,0.03,70.0
Pascal Groß,Brighton,Southampton,2022-04-24,True,Sub,28,0,0.0,0,0.0,1,0,0,2.0,0,0,0,2.2,0.03,68.0
Pascal Groß,Brighton,Wolverhampton,2022-04-30,False,Sub,1,0,0.04,0,0.08,1,1,1,2.8,0,0,0,2.0,0.0,64.95
Pascal Groß,Brighton,Manchester United,2022-05-07,True,AMC,90,1,0.63,0,1.08,13,3,4,18.3,2,1,0,1.6,0.01,66.04
Pascal Groß,Brighton,Leicester City,2022-05-15,False,AMC,90,0,0.1,0,0.0,2,2,0,4.6,0,0,1,4.0,0.13,67.04
Pascal Groß,Brighton,West Ham,2022-05-22,True,AMC,90,1,0.1,1,0.29,13,1,4,0.0,3,0,1,3.8,0.15,67.96
Pascal Groß,Brighton,Crystal Palace,2021-09-27,False,MC,90,0,0.0,0,0.13,2,0,2,5.8,0,0,1,6.0,0.37,68.81
Pascal Groß,Brighton,Arsenal,2021-10-02,True,MC,83,0,0.06,0,0.19,3,1,3,8.1,0,1,0,6.2,0.37,69.33
Pascal Groß,Brighton,Norwich,2021-10-16,False,MC,90,0,0.13,0,0.06,3,2,2,10.3,0,1,0,6.6,0.38,70.07
Pascal Groß,Brighton,Manchester City,2021-10-23,True,MC,71,0,0.08,0,0.08,2,1,1,3.8,0,0,3,4.6,0.28,70.1
