name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcos Senesi,Bournemouth,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.87,0.25,40.83,1.0,Bournemouth,True,Newcastle United,,0.67
Marcos Senesi,Bournemouth,Newcastle United,2024-08-25,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7,0.0,0.0,1.0,1.61,1.0,0.5,0.0,45.0,0.0,2.38,1.87,0.25,40.83,1.0,Bournemouth,False,Everton,,-0.39
Marcos Senesi,Bournemouth,Everton,2024-08-31,False,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,2.0,1.89,1.0,0.67,0.0,55.33,0.0,2.38,1.87,0.25,40.83,1.0,Bournemouth,True,Chelsea,,0.0
Marcos Senesi,Bournemouth,Chelsea,2024-09-14,True,90.0,0.0,0.0,0.0,0.13,1.0,0.0,2.0,4.8,0.0,0.0,1.0,0.78,1.0,0.75,0.0,64.0,0.0,2.38,1.87,0.25,40.83,0.0,Bournemouth,False,Liverpool,,-1.08
Marcos Senesi,Bournemouth,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,51.2,0.0,2.38,1.87,0.25,40.83,2.0,Bournemouth,True,Southampton,,0.24
Marcos Senesi,Bournemouth,Southampton,2024-09-30,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.5,0.0,0.0,1.0,0.6,1.0,1.0,0.0,57.67,0.0,2.38,1.87,0.25,40.83,1.0,Bournemouth,False,Leicester City,,-0.22
Marcos Senesi,Bournemouth,Leicester City,2024-10-05,False,90.0,0.0,0.0,0.0,0.05,1.0,0.0,1.0,3.7,0.0,0.0,1.0,0.79,1.0,1.0,0.0,62.29,0.0,2.38,1.87,0.25,40.83,9.0,Bournemouth,True,Arsenal,,-0.32
Marcos Senesi,Bournemouth,Arsenal,2024-10-19,True,90.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.8,3.0,1.0,0.0,0.68,1.0,2.6,0.0,65.75,0.17,2.38,1.87,0.25,40.83,2.0,Bournemouth,False,Aston Villa,,0.11
Marcos Senesi,Bournemouth,Aston Villa,2024-10-26,False,90.0,0.0,0.0,0.0,0.02,2.0,0.0,1.0,2.9,0.0,0.0,1.0,1.81,1.0,2.8,0.0,68.44,0.14,2.38,1.87,0.25,40.83,2.0,Bournemouth,True,Manchester City,,-1.18
Marcos Senesi,Bournemouth,Manchester City,2024-11-02,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.1,0.0,0.0,1.0,1.56,1.0,3.2,0.0,70.6,0.12,2.38,1.87,0.25,40.83,0.0,Bournemouth,False,Brentford,,-0.15
Marcos Senesi,Bournemouth,Brentford,2024-11-09,False,66.0,0.0,0.61,0.0,0.0,0.0,1.0,0.0,2.1,0.0,0.0,3.0,0.95,1.0,2.8,0.12,70.18,0.11,2.38,1.87,0.25,40.83,,Bournemouth,True,Brighton,,-0.42
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,False,Wolverhampton,,-0.53
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,True,Tottenham,,0.74
