Opponent,Home Difficulty,Away Difficulty
Arsenal,3.511580086704803,-0.5289271713044577
Aston Villa,-1.2304984578180447,-0.9795594767826827
Bournemouth,,-0.4796943454950813
Brentford,3.227392938775238,-3.2123732256959703
Brighton,-1.3012600645731456,-1.834347350449976
Burnley,-1.2588967275490166,
Chelsea,-2.439122372414302,1.8752205162930802
Crystal Palace,,1.5565746098233169
Everton,-1.3116635220314725,-1.879778375290219
Fulham,0.044533025992078534,-2.7347698052206484
Ipswich Town,,
Leeds United,4.047548396485816,0.21068917276483334
Leicester City,,-0.010372654812765697
Liverpool,1.1974066357274777,
Luton,,-2.2102946878828087
Manchester City,-0.06517114318426298,-0.09303082339233804
Manchester United,0.17443548529521952,-0.3753560056383355
Newcastle United,-0.9798753119131379,
Norwich,,0.41935644085297796
Nottingham Forest,-0.9828754116676228,
Sheffield,,-0.5269605932578599
Southampton,-2.123806513780096,-2.80394100383294
Tottenham,-0.5287070043252318,1.1797647291417497
Watford,,-4.682855692371037
West Ham,-2.068903560389444,4.21772259873171
