Opponent,Home Difficulty,Away Difficulty
Arsenal,-2.4432653244352878,0.13728411725980183
Aston Villa,,-1.614866562612629
Bournemouth,,-0.40786827022290995
Brentford,-1.5818989003725923,-0.3532021916294792
Brighton,,1.4099494935079753
Burnley,1.090947154381823,
Chelsea,-0.3837288989178112,1.9144115822203207
Crystal Palace,1.7810553692916433,-1.4822101418405493
Everton,,0.2461206225535958
Fulham,-1.994138967340429,
Ipswich Town,,
Leicester City,1.9263443476132966,-1.5650755880543836
Liverpool,0.6227421787664467,0.29493539040766614
Luton,,
Manchester City,0.40025524496108855,4.570237983184739
Manchester United,1.6970182550001713,
Newcastle United,-0.6825460145902997,
Norwich,,-0.024474975260365905
Nottingham Forest,1.252755285931947,0.043795017193817065
Sheffield,,
Southampton,-6.927299068750899,-2.0343813669561546
Tottenham,-4.606659762175527,0.7422920152790498
Watford,-0.9522534787674257,
West Ham,,0.815818735965791
Wolverhampton,2.4664940550677317,-3.7944634048667285
