Opponent,Home Difficulty,Away Difficulty
Arsenal,0.24428305663563865,-1.7712234132729705
Aston Villa,-0.4127375369472862,-2.754190474547217
Bournemouth,-5.860929689940362,0.7662739354078525
Brentford,4.344855403857517,0.19049685192270632
Brighton,-2.769850735670432,4.261884116139237
Burnley,-0.6794581806848732,-2.3342056377521745
Crystal Palace,-1.5142837769809088,-1.8419809998096663
Everton,1.0083533489096559,-0.10020954654115077
Fulham,,-2.6281204631767583
Ipswich Town,,
Leeds United,-3.796490450984021,-3.0016686419158916
Leicester City,1.122712846476496,5.05512214355086
Liverpool,0.390414580104822,0.3214611694888173
Luton,-3.5350773976757504,
Manchester City,0.1878120116946295,
Manchester United,-1.3806623536923113,2.4601495236690236
Newcastle United,,0.9439931074401161
Norwich,-6.251438355876795,
Nottingham Forest,1.7065394733017603,-2.008195699371579
Sheffield,-2.0674883796794727,
Southampton,-1.1258765545904084,0.6262214831280987
Tottenham,-1.0140179352175396,-2.9725222142578556
Watford,,-0.6141750580908993
West Ham,-1.253932312883554,4.18072385426041
Wolverhampton,-5.721358970454925,1.6783490496455595
