name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Benjamin Mendy,Man City,Tottenham,2021-08-15,False,78,0.0,0.0,0.0,0.2885278761386871,3,0.0,2.0,4.6,1,0,1
Benjamin Mendy,Man City,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Everton,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Watford,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Watford,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Benjamin Mendy,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
