name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Federico Fernández,Newcastle,West Ham,2021-08-15,True,90,0.0,0.1054483577609062,0.0,0.0,0,1.0,0.0,5.1,0,0,4
Federico Fernández,Newcastle,Aston Villa,2021-08-21,False,77,0.0,0.0547151453793048,0.0,0.2842389643192291,1,1.0,1.0,2.5,0,0,2
Federico Fernández,Newcastle,Southampton,2021-08-28,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2
Federico Fernández,Newcastle,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Watford,2021-09-25,False,90,0.0,0.0961640030145645,0.0,0.0,2,2.0,0.0,5.4,0,0,1
Federico Fernández,Newcastle,Wolverhampton,2021-10-02,False,90,0.0,0.0288568250834941,0.0,0.0,1,1.0,0.0,1.0,0,0,2
Federico Fernández,Newcastle,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Norwich,2021-11-30,True,79,0.0,0.0519486777484416,0.0,0.0,5,1.0,0.0,3.7,0,0,1
Federico Fernández,Newcastle,Burnley,2021-12-04,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Federico Fernández,Newcastle,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Watford,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Everton,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Everton,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Federico Fernández,Newcastle,Burnley,,False,0,,,,,0,,,0.0,0,0,0
