name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Jan Bednarek,Southampton,Everton,,False,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,Manchester United,2021-08-22,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1
Jan Bednarek,Southampton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,Manchester City,2021-09-18,False,90,0.0,0.0,0.0,0.0,9,0.0,0.0,3.5,3,1,0
Jan Bednarek,Southampton,Wolverhampton,2021-09-26,True,90,0.0,0.0,0.0,0.0348700545728206,2,0.0,1.0,3.8,0,0,1
Jan Bednarek,Southampton,Chelsea,2021-10-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,3
Jan Bednarek,Southampton,Leicester City,2021-10-16,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.9,0,1,0
Jan Bednarek,Southampton,Burnley,2021-10-23,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2
Jan Bednarek,Southampton,Watford,2021-10-30,False,90,0.0,0.0555157773196697,0.0,0.0,8,1.0,0.0,4.0,2,1,0
Jan Bednarek,Southampton,Aston Villa,2021-11-05,True,90,0.0,0.0,0.0,0.0,8,0.0,0.0,1.9,2,1,0
Jan Bednarek,Southampton,Norwich,2021-11-20,False,90,0.0,0.0573021695017814,0.0,0.0,0,1.0,0.0,4.4,0,0,2
Jan Bednarek,Southampton,Liverpool,2021-11-27,False,45,0.0,0.0688355788588523,0.0,0.0,-1,1.0,0.0,0.9,0,0,3
Jan Bednarek,Southampton,Leeds United,2021-12-01,True,84,1.0,0.6543789505958557,0.0,0.0322079770267009,10,1.0,1.0,10.2,3,0,2
Jan Bednarek,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,Arsenal,2021-12-11,False,90,0.0,0.1060007214546203,0.0,0.0,1,1.0,0.0,2.5,0,0,3
Jan Bednarek,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,West Ham,2021-12-26,False,90,1.0,0.0939678028225898,0.0,0.0,8,1.0,0.0,8.5,2,0,2
Jan Bednarek,Southampton,Tottenham,2021-12-28,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.3,0,0,1
Jan Bednarek,Southampton,Brentford,2022-01-11,True,90,1.0,0.4893295168876648,0.0,0.0,8,1.0,0.0,8.0,0,0,1
Jan Bednarek,Southampton,Wolverhampton,2022-01-15,False,90,0.0,0.1162618249654769,0.0,0.1340225338935852,1,1.0,1.0,4.3,0,0,3
Jan Bednarek,Southampton,Manchester City,2022-01-22,True,70,0.0,0.4222065210342407,0.0,0.0,1,2.0,0.0,6.5,0,0,1
Jan Bednarek,Southampton,Tottenham,2022-02-09,False,90,0.0,0.0162801668047904,0.0,0.0,-1,1.0,0.0,1.3,0,0,2
Jan Bednarek,Southampton,Manchester United,2022-02-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1
Jan Bednarek,Southampton,Everton,2022-02-19,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0
Jan Bednarek,Southampton,Norwich,2022-02-25,True,90,0.0,0.2683486044406891,0.0,0.1014852598309516,6,3.0,1.0,5.5,0,1,0
Jan Bednarek,Southampton,Aston Villa,2022-03-05,False,90,0.0,0.2550512850284576,0.0,0.0,0,1.0,0.0,2.2,0,0,4
Jan Bednarek,Southampton,Newcastle United,2022-03-10,True,90,0.0,0.0,0.0,0.0227499697357416,0,0.0,1.0,3.4,0,0,2
Jan Bednarek,Southampton,Watford,2022-03-13,True,90,0.0,0.0185077674686908,0.0,0.0,0,1.0,0.0,3.6,0,0,2
Jan Bednarek,Southampton,Leicester City,2022-04-02,False,90,0.0,0.0904064401984214,0.0,0.0,2,2.0,0.0,5.3,0,0,1
Jan Bednarek,Southampton,Chelsea,2022-04-09,True,90,0.0,0.0,0.0,0.0,-2,0.0,0.0,1.1,0,0,6
Jan Bednarek,Southampton,Arsenal,2022-04-16,True,90,1.0,0.0799364000558853,0.0,0.0,15,1.0,0.0,9.1,3,1,0
Jan Bednarek,Southampton,Burnley,2022-04-21,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,2
Jan Bednarek,Southampton,Brighton,2022-04-24,False,90,0.0,0.0,0.0,0.0405454188585281,1,0.0,1.0,2.8,0,0,2
Jan Bednarek,Southampton,Crystal Palace,2022-04-30,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,0,0,2
Jan Bednarek,Southampton,Brentford,2022-05-07,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,3
Jan Bednarek,Southampton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Jan Bednarek,Southampton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
