name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Charlie Goode,Brentford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Norwich,2021-11-06,True,78,0.0,0.0859933122992515,0.0,0.7886965274810791,1,2.0,3.0,5.3,0,0,1
Charlie Goode,Brentford,Newcastle United,2021-11-20,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0
Charlie Goode,Brentford,Everton,2021-11-28,True,90,0.0,0.0,0.0,0.0674361735582351,6,0.0,1.0,2.0,0,1,0
Charlie Goode,Brentford,Tottenham,2021-12-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2
Charlie Goode,Brentford,Leicester City,2021-12-05,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0,0,2
Charlie Goode,Brentford,Watford,2021-12-10,True,90,0.0,0.0,0.0,0.1796935349702835,1,0.0,3.0,5.2,0,0,1
Charlie Goode,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Watford,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Everton,,False,0,,,,,0,,,0.0,0,0,0
Charlie Goode,Brentford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
