name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Pontus Jansson,Brentford,Arsenal,2021-08-13,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.1,0,1,0
Pontus Jansson,Brentford,Crystal Palace,2021-08-21,False,90,0.0,0.0,0.0,0.0176037773489952,9,0.0,1.0,2.7,3,1,0
Pontus Jansson,Brentford,Aston Villa,2021-08-28,False,90,0.0,0.0,1.0,0.4390892684459686,7,0.0,1.0,4.1,2,0,1
Pontus Jansson,Brentford,Brighton,2021-09-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1
Pontus Jansson,Brentford,Wolverhampton,2021-09-18,False,81,0.0,0.0,0.0,0.0,5,0.0,0.0,1.5,0,1,0
Pontus Jansson,Brentford,Liverpool,2021-09-25,True,90,0.0,0.4049310386180877,0.0,0.0,4,1.0,0.0,2.3,0,0,3
Pontus Jansson,Brentford,West Ham,2021-10-03,False,90,0.0,0.0162728168070316,0.0,0.0,5,1.0,0.0,3.1,0,0,1
Pontus Jansson,Brentford,Chelsea,2021-10-16,True,90,0.0,0.5463746786117554,0.0,0.0,2,1.0,0.0,6.0,0,0,1
Pontus Jansson,Brentford,Leeds United,2021-10-24,True,90,0.0,0.5262444019317627,0.0,0.0,1,1.0,0.0,1.8,0,0,2
Pontus Jansson,Brentford,Burnley,2021-10-30,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3
Pontus Jansson,Brentford,Norwich,2021-11-06,True,90,0.0,0.0886306539177894,0.0,0.0,1,2.0,0.0,6.0,0,0,2
Pontus Jansson,Brentford,Newcastle United,2021-11-20,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,3
Pontus Jansson,Brentford,Everton,2021-11-28,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.9,0,1,0
Pontus Jansson,Brentford,Tottenham,2021-12-02,False,90,0.0,0.0299288630485534,0.0,0.0375369638204574,1,1.0,1.0,4.0,0,0,2
Pontus Jansson,Brentford,Leicester City,2021-12-05,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2
Pontus Jansson,Brentford,Watford,2021-12-10,True,90,1.0,0.4433455765247345,0.0,0.0,8,2.0,0.0,8.5,1,0,1
Pontus Jansson,Brentford,Brighton,2021-12-26,False,90,0.0,0.0903587862849235,0.0,0.0,1,2.0,0.0,6.7,0,0,2
Pontus Jansson,Brentford,Manchester City,2021-12-29,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1
Pontus Jansson,Brentford,Aston Villa,2022-01-02,True,90,0.0,0.0156396385282278,0.0,0.0,2,1.0,0.0,2.2,0,0,1
Pontus Jansson,Brentford,Southampton,2022-01-11,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,4
Pontus Jansson,Brentford,Liverpool,2022-01-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,3
Pontus Jansson,Brentford,Manchester United,2022-01-19,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,3
Pontus Jansson,Brentford,Wolverhampton,2022-01-22,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,2
Pontus Jansson,Brentford,Manchester City,2022-02-09,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2
Pontus Jansson,Brentford,Crystal Palace,2022-02-12,True,90,0.0,0.0780476331710815,0.0,0.0,7,1.0,0.0,6.4,1,1,0
Pontus Jansson,Brentford,Arsenal,2022-02-19,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.1,0,0,2
Pontus Jansson,Brentford,Newcastle United,2022-02-26,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2
Pontus Jansson,Brentford,Norwich,2022-03-05,False,90,0.0,0.0,0.0,0.0,4,0.0,0.0,3.1,0,0,1
Pontus Jansson,Brentford,Burnley,2022-03-12,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.8,1,1,0
Pontus Jansson,Brentford,Leeds United,2022-03-20,False,90,0.0,0.5907238721847534,0.0,0.0288107264786958,1,4.0,1.0,11.4,0,0,2
Pontus Jansson,Brentford,Chelsea,2022-04-02,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1
Pontus Jansson,Brentford,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Pontus Jansson,Brentford,Watford,2022-04-16,False,90,1.0,0.8230924606323242,0.0,0.0375417657196521,10,2.0,1.0,12.1,2,0,1
Pontus Jansson,Brentford,Tottenham,2022-04-23,True,90,0.0,0.3008737862110138,0.0,0.0,5,1.0,0.0,5.5,0,1,0
Pontus Jansson,Brentford,Manchester United,2022-05-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3
Pontus Jansson,Brentford,Southampton,2022-05-07,True,90,1.0,0.6389588117599487,0.0,0.0,15,2.0,0.0,10.7,3,1,0
Pontus Jansson,Brentford,Everton,2022-05-15,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2
Pontus Jansson,Brentford,Leicester City,2022-05-22,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2
