name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Ozan Kabak,Norwich,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Watford,2021-09-18,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,3
Ozan Kabak,Norwich,Everton,2021-09-25,False,68,0.0,0.0,0.0,0.011970798484981,1,0.0,1.0,2.4,0,0,1
Ozan Kabak,Norwich,Burnley,2021-10-02,False,90,0.0,0.1438962817192077,0.0,0.0,6,1.0,0.0,1.9,0,1,0
Ozan Kabak,Norwich,Brighton,2021-10-16,True,90,0.0,0.0455244779586792,0.0,0.0,5,1.0,0.0,1.9,0,1,0
Ozan Kabak,Norwich,Chelsea,2021-10-23,False,90,0.0,0.0218839365988969,0.0,0.0,-1,1.0,0.0,1.7,0,0,7
Ozan Kabak,Norwich,Leicester City,2021-10-31,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2
Ozan Kabak,Norwich,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Manchester United,2021-12-11,True,90,0.0,0.3694439530372619,0.0,0.0,2,2.0,0.0,7.5,0,0,1
Ozan Kabak,Norwich,Aston Villa,2021-12-14,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,1
Ozan Kabak,Norwich,Arsenal,2021-12-26,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2,0,0,5
Ozan Kabak,Norwich,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Everton,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Watford,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Chelsea,2022-03-10,True,90,0.0,0.0,0.0,0.0183630157262086,1,0.0,1.0,2.8,0,0,3
Ozan Kabak,Norwich,Leicester City,2022-03-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,2
Ozan Kabak,Norwich,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Ozan Kabak,Norwich,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
