name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Christian Marques,Wolves,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Watford,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Everton,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Crystal Palace,2022-03-05,True,0,0.0,0.0492128320038318,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Christian Marques,Wolves,Watford,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Aston Villa,2022-04-02,True,0,1.0,0.6687481999397278,0.0,0.2041028589010238,0,2.0,3.0,0.0,0,0,0
Christian Marques,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Chelsea,2022-05-07,False,0,0.0,0.0777845755219459,1.0,0.387780100107193,0,2.0,5.0,0.0,0,0,0
Christian Marques,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Christian Marques,Wolves,Norwich,2022-05-15,True,0,0.0,0.2018392533063888,1.0,0.5724995136260986,0,3.0,5.0,0.0,0,0,0
Christian Marques,Wolves,Liverpool,2022-05-22,False,0,0.0,0.0182037968188524,0.0,0.1901873052120208,0,1.0,4.0,0.0,0,0,0
