name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Aaron Wan-Bissaka,Man Utd,Leicester City,2021-08-14,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1
Aaron Wan-Bissaka,Man Utd,Southampton,2021-08-22,False,90,0.0,0.0,0.0,0.11939387768507,2,0.0,2.0,5.6,0,0,1
Aaron Wan-Bissaka,Man Utd,Wolverhampton,2021-08-29,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.0,2,1,0
Aaron Wan-Bissaka,Man Utd,Newcastle United,2021-09-11,True,90,0.0,0.0,0.0,0.0146748833358287,2,0.0,1.0,3.9,0,0,1
Aaron Wan-Bissaka,Man Utd,West Ham,2021-09-19,False,90,0.0,0.035289105027914,0.0,0.0,2,1.0,0.0,4.9,0,0,1
Aaron Wan-Bissaka,Man Utd,Aston Villa,2021-09-25,True,90,0.0,0.0,0.0,0.1143969893455505,2,0.0,2.0,4.4,0,0,1
Aaron Wan-Bissaka,Man Utd,Everton,2021-10-02,True,90,0.0,0.0,0.0,0.3565622866153717,2,0.0,2.0,6.2,0,0,1
Aaron Wan-Bissaka,Man Utd,Leeds United,2021-10-16,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,2.0,0,0,4
Aaron Wan-Bissaka,Man Utd,Liverpool,2021-10-24,True,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.8,0,0,5
Aaron Wan-Bissaka,Man Utd,Tottenham,2021-10-30,False,90,0.0,0.0276188794523477,0.0,0.11403389275074,7,1.0,1.0,5.5,1,1,0
Aaron Wan-Bissaka,Man Utd,Manchester City,2021-11-06,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2
Aaron Wan-Bissaka,Man Utd,Watford,2021-11-20,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6,0,0,4
Aaron Wan-Bissaka,Man Utd,Chelsea,2021-11-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1
Aaron Wan-Bissaka,Man Utd,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Burnley,2021-12-30,True,90,0.0,0.0,0.0,0.054723784327507,2,0.0,2.0,4.6,0,0,1
Aaron Wan-Bissaka,Man Utd,Wolverhampton,2022-01-03,True,83,0.0,0.0,0.0,0.0270583406090736,2,0.0,1.0,3.2,0,0,1
Aaron Wan-Bissaka,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Leicester City,2022-02-20,False,90,0.0,0.1062811240553855,0.0,0.0,1,1.0,0.0,4.0,0,0,2
Aaron Wan-Bissaka,Man Utd,Watford,2022-02-26,True,90,0.0,0.0172716975212097,0.0,0.1205769851803779,6,1.0,3.0,8.8,0,1,0
Aaron Wan-Bissaka,Man Utd,Manchester City,2022-03-06,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,4
Aaron Wan-Bissaka,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Everton,2022-04-09,False,90,0.0,0.1014491245150566,0.0,0.0,2,1.0,0.0,5.9,0,0,1
Aaron Wan-Bissaka,Man Utd,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Liverpool,2022-04-19,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,4
Aaron Wan-Bissaka,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Aaron Wan-Bissaka,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
