name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Rob Holding,Arsenal,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Chelsea,2021-08-22,True,90,0.0,0.4264914393424988,0.0,0.0,0,1.0,0.0,3.8,0,0,2
Rob Holding,Arsenal,Manchester City,2021-08-28,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.6,0,0,5
Rob Holding,Arsenal,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Watford,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Southampton,2021-12-11,True,21,0.0,0.0168947987258434,0.0,0.0,1,1.0,0.0,2.1,0,0,0
Rob Holding,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Norwich,2021-12-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.9,0,1,0
Rob Holding,Arsenal,Manchester City,2022-01-01,True,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0,0,1
Rob Holding,Arsenal,Burnley,2022-01-23,True,90,0.0,0.0455499626696109,0.0,0.0,6,1.0,0.0,1.9,0,1,0
Rob Holding,Arsenal,Wolverhampton,2022-02-10,False,19,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,0
Rob Holding,Arsenal,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Watford,2022-03-06,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0
Rob Holding,Arsenal,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Aston Villa,2022-03-19,False,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0
Rob Holding,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Chelsea,2022-04-20,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2
Rob Holding,Arsenal,Manchester United,2022-04-23,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0
Rob Holding,Arsenal,West Ham,2022-05-01,False,90,1.0,0.0716608166694641,0.0,0.0,10,1.0,0.0,9.4,2,0,1
Rob Holding,Arsenal,Leicester City,2022-05-08,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1
Rob Holding,Arsenal,Tottenham,2022-05-12,False,32,0.0,0.0,0.0,0.0,-3,0.0,0.0,0.0,0,0,3
Rob Holding,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Rob Holding,Arsenal,Everton,2022-05-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1
