name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Bali Mumba,Norwich,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Manchester City,2021-08-21,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,3
Bali Mumba,Norwich,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Watford,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Everton,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Everton,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Watford,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Bali Mumba,Norwich,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
