name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Marc Navarro,Watford,Aston Villa,2021-08-14,True,0,0.0,0.0098808743059635,0.0,0.0458736009895801,0,1.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Brighton,2021-08-21,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Wolverhampton,2021-09-11,True,0,0.0,0.0758666545152664,0.0,0.1330190300941467,0,2.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Norwich,2021-09-18,False,0,0.0,0.0,0.0,0.0331902839243412,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Newcastle United,2021-09-25,True,0,0.0,0.011743520386517,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Leicester City,2021-10-02,False,0,0.0,0.049423836171627,0.0,0.0726466849446296,0,2.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Liverpool,2021-10-16,True,0,0.0,0.0,0.0,0.4874383807182312,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Everton,2021-10-23,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Manchester United,2021-11-20,True,0,0.0,0.0,1.0,0.0905739888548851,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Newcastle United,2022-01-15,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Norwich,2022-01-21,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Brighton,2022-02-12,True,0,0.0,0.0532567575573921,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Aston Villa,2022-02-19,False,0,0.0,0.0,0.0,0.1054107174277305,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Wolverhampton,2022-03-10,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Marc Navarro,Watford,Southampton,2022-03-13,False,0,0.0,0.0301943756639957,0.0,0.0269971247762441,0,1.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Manchester City,2022-04-23,False,0,0.0,0.0,0.0,0.0809026211500167,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Burnley,2022-04-30,True,0,0.0,0.0227542240172624,0.0,0.0780019313097,0,1.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Marc Navarro,Watford,Everton,2022-05-11,True,0,0.0,0.0,0.0,0.0603455640375614,0,0.0,1.0,0.0,0,0,0
Marc Navarro,Watford,Leeds United,2022-05-15,True,0,0.0,0.0,1.0,0.123625673353672,0,0.0,2.0,0.0,0,0,0
Marc Navarro,Watford,Chelsea,2022-05-22,False,0,0.0,0.0311726965010166,0.0,0.0,0,1.0,0.0,0.0,0,0,0
