name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Kris Moore,Leeds,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,West Ham,2022-01-16,False,0,0.0,0.0,0.0,0.1014799326658248,0,0.0,1.0,0.0,0,0,0
Kris Moore,Leeds,Newcastle United,2022-01-22,True,0,0.0,0.054263699799776,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Aston Villa,2022-02-09,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Everton,2022-02-12,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Tottenham,2022-02-26,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Leeds United,2022-03-05,False,0,0.0,0.0,1.0,0.3598488569259643,0,0.0,1.0,0.0,0,0,0
Kris Moore,Leeds,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Southampton,2022-04-02,True,0,0.0,0.1248851343989372,0.0,0.0,0,2.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Watford,,False,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Kris Moore,Leeds,Brighton,2022-05-15,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Kris Moore,Leeds,Brentford,2022-05-22,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
