name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Ki-Jana Hoever,Wolves,Leeds United,2021-08-14,False,90,0.0,0.0338298976421356,0.0,0.0863142684102058,1,1.0,1.0,3.6,0,0,1
Ki-Jana Hoever,Wolves,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Watford,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Southampton,2021-09-26,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Ki-Jana Hoever,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Leicester City,2021-10-23,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1
Ki-Jana Hoever,Wolves,Everton,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Norwich,2021-11-27,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0
Ki-Jana Hoever,Wolves,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Liverpool,2021-12-04,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1
Ki-Jana Hoever,Wolves,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Chelsea,2021-12-19,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0
Ki-Jana Hoever,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,West Ham,2022-02-27,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1
Ki-Jana Hoever,Wolves,Crystal Palace,2022-03-05,True,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1
Ki-Jana Hoever,Wolves,Watford,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Ki-Jana Hoever,Wolves,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
