name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Ethan Pinnock,Brentford,Arsenal,2021-08-13,True,DC,90,0.0,0.0,1.0,0.05,11,0.0,1.0,4.8,2,1,0,0.0,0.0,90.0,1.0
Ethan Pinnock,Brentford,Burnley,2021-10-30,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3,11.0,1.0,90.0,0.5
Ethan Pinnock,Brentford,Norwich,2021-11-06,True,DC,90,0.0,0.14,0.0,0.6,1,3.0,1.0,9.4,0,0,2,6.0,0.5,90.0,0.33
Ethan Pinnock,Brentford,Newcastle United,2021-11-20,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.7,0,0,3,4.33,0.38,90.0,0.25
Ethan Pinnock,Brentford,Everton,2021-11-28,True,DC,90,0.0,0.07,0.0,0.0,6,1.0,0.0,3.7,0,1,0,3.5,0.29,90.0,0.4
Ethan Pinnock,Brentford,Tottenham,2021-12-02,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,4.0,0.24,90.0,0.33
Ethan Pinnock,Brentford,Leicester City,2021-12-05,False,DC,90,0.0,0.0,0.0,0.08,1,0.0,1.0,3.2,0,0,2,2.0,0.04,90.0,0.29
Ethan Pinnock,Brentford,Watford,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.04,78.75,0.29
Ethan Pinnock,Brentford,Brighton,2021-12-26,False,DC,90,0.0,0.51,0.0,0.0,1,2.0,0.0,6.8,0,0,2,1.8,0.01,80.0,0.25
Ethan Pinnock,Brentford,Crystal Palace,2021-08-21,False,DC,90,0.0,0.01,0.0,0.0,6,1.0,0.0,1.3,0,1,0,1.8,0.12,81.0,0.33
Ethan Pinnock,Brentford,Manchester City,2021-12-29,True,DC,90,0.0,0.0,0.0,0.12,2,0.0,2.0,5.2,0,0,1,1.8,0.1,81.82,0.3
Ethan Pinnock,Brentford,Aston Villa,2022-01-02,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,2.0,0.1,82.5,0.27
Ethan Pinnock,Brentford,Southampton,2022-01-11,False,DC,67,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3,2.2,0.1,81.31,0.25
Ethan Pinnock,Brentford,Liverpool,2022-01-16,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,3,2.4,0.1,81.93,0.23
Ethan Pinnock,Brentford,Manchester United,2022-01-19,True,DC,90,0.0,0.11,0.0,0.0,1,3.0,0.0,11.3,0,0,3,2.4,0.0,82.47,0.21
Ethan Pinnock,Brentford,Wolverhampton,2022-01-22,True,DC,90,0.0,0.11,0.0,0.0,1,2.0,0.0,4.6,0,0,2,1.4,0.02,82.94,0.2
