name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Marcos Alonso,Chelsea,Crystal Palace,2021-08-14,True,85,1.0,0.1868158429861068,0.0,0.1762789338827133,15,3.0,2.0,12.1,3,1,0
Marcos Alonso,Chelsea,Arsenal,2021-08-22,False,90,0.0,0.0,0.0,0.3031741678714752,6,0.0,5.0,8.5,0,1,0
Marcos Alonso,Chelsea,Liverpool,2021-08-28,False,90,0.0,0.0,0.0,0.121657870709896,2,0.0,1.0,3.9,0,0,1
Marcos Alonso,Chelsea,Aston Villa,2021-09-11,True,90,0.0,0.0797071084380149,0.0,0.0,5,2.0,0.0,2.3,0,1,0
Marcos Alonso,Chelsea,Tottenham,2021-09-19,False,90,0.0,0.6673293709754944,1.0,0.2729766368865967,10,4.0,4.0,17.3,1,1,0
Marcos Alonso,Chelsea,Manchester City,2021-09-25,True,90,0.0,0.054641094058752,0.0,0.0,1,2.0,0.0,2.0,0,0,1
Marcos Alonso,Chelsea,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Manchester United,2021-11-28,True,77,0.0,0.0,0.0,0.1085592284798622,2,0.0,2.0,5.6,0,0,1
Marcos Alonso,Chelsea,Watford,2021-12-01,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0,0,1
Marcos Alonso,Chelsea,West Ham,2021-12-04,False,71,0.0,0.0655591785907745,0.0,0.0299366563558578,1,1.0,1.0,3.7,0,0,2
Marcos Alonso,Chelsea,Leicester City,2021-12-11,True,86,0.0,0.0850557163357734,1.0,0.3276479542255401,4,2.0,1.0,4.7,0,0,2
Marcos Alonso,Chelsea,Everton,2021-12-16,True,64,0.0,0.0598262548446655,0.0,0.6284363269805908,6,1.0,3.0,5.6,0,1,0
Marcos Alonso,Chelsea,Wolverhampton,2021-12-19,False,90,0.0,0.0,0.0,0.3617724776268005,9,0.0,1.0,3.6,3,1,0
Marcos Alonso,Chelsea,Aston Villa,2021-12-26,False,90,0.0,0.1373879462480545,0.0,0.0999887660145759,1,1.0,2.0,7.0,0,0,1
Marcos Alonso,Chelsea,Brighton,2021-12-29,True,63,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,1
Marcos Alonso,Chelsea,Liverpool,2022-01-02,True,90,0.0,0.2223448157310485,0.0,0.4477342367172241,6,4.0,2.0,8.6,2,0,2
Marcos Alonso,Chelsea,Manchester City,2022-01-15,False,80,0.0,0.0168207045644521,0.0,0.0,1,1.0,0.0,1.6,0,0,1
Marcos Alonso,Chelsea,Brighton,2022-01-18,False,90,0.0,0.1076829880475997,0.0,0.0,1,4.0,0.0,5.8,0,0,1
Marcos Alonso,Chelsea,Tottenham,2022-01-23,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Marcos Alonso,Chelsea,Crystal Palace,2022-02-19,False,16,0.0,0.0,1.0,0.0835448950529098,4,0.0,1.0,3.6,0,0,0
Marcos Alonso,Chelsea,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Marcos Alonso,Chelsea,Brentford,2022-04-02,True,54,0.0,0.0721987411379814,0.0,0.0435498543083667,0,2.0,1.0,8.3,0,0,2
Marcos Alonso,Chelsea,Southampton,2022-04-09,False,90,1.0,0.5046348571777344,0.0,0.9996005296707152,13,3.0,5.0,16.4,1,1,0
Marcos Alonso,Chelsea,Arsenal,2022-04-20,True,80,0.0,0.2718312442302704,0.0,0.0593060702085495,1,5.0,1.0,10.3,0,0,3
Marcos Alonso,Chelsea,West Ham,2022-04-24,True,90,0.0,0.1761655956506729,1.0,0.4036892056465149,10,3.0,2.0,6.8,2,1,0
Marcos Alonso,Chelsea,Manchester United,2022-04-28,False,90,1.0,0.3896772265434265,0.0,0.1320108026266098,9,2.0,3.0,12.4,1,0,1
Marcos Alonso,Chelsea,Everton,2022-05-01,False,90,0.0,0.0632174685597419,0.0,0.1606922596693039,1,1.0,3.0,9.6,0,0,1
Marcos Alonso,Chelsea,Wolverhampton,2022-05-07,True,45,0.0,0.0487342923879623,0.0,0.0360350236296653,1,1.0,1.0,3.6,0,0,0
Marcos Alonso,Chelsea,Leicester City,2022-05-11,False,90,0.0,0.0,0.0,0.1419695019721985,6,0.0,1.0,3.1,0,1,0
Marcos Alonso,Chelsea,Leeds United,2022-05-19,True,90,1.0,0.2846315205097198,0.0,0.1043736189603805,9,1.0,2.0,10.0,1,0,1
Marcos Alonso,Chelsea,Watford,,True,0,,,,,0,,,0.0,0,0,0
