name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Kurt Zouma,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,Chelsea,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Manchester United,2021-09-19,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.1,0,0,2
Kurt Zouma,West Ham,Leicester City,2021-09-25,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1
Kurt Zouma,West Ham,Brentford,2021-10-03,True,90,0.0,0.0699967890977859,0.0,0.0,0,1.0,0.0,1.9,0,0,2
Kurt Zouma,West Ham,Everton,2021-10-17,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.4,2,1,0
Kurt Zouma,West Ham,Tottenham,2021-10-24,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0
Kurt Zouma,West Ham,Aston Villa,2021-10-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1
Kurt Zouma,West Ham,Liverpool,2021-11-07,True,90,1.0,0.4069907069206238,0.0,0.0,7,1.0,0.0,9.4,0,0,2
Kurt Zouma,West Ham,Wolverhampton,2021-11-20,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1
Kurt Zouma,West Ham,Manchester City,2021-11-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2
Kurt Zouma,West Ham,Brighton,2021-12-01,True,90,0.0,0.0511304624378681,0.0,0.0,2,1.0,0.0,3.1,0,0,1
Kurt Zouma,West Ham,Chelsea,2021-12-04,True,70,0.0,0.0,0.0,0.0638545304536819,1,0.0,1.0,2.7,0,0,2
Kurt Zouma,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Watford,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Manchester United,2022-01-22,False,90,0.0,0.0,0.0,0.0200288500636816,2,0.0,1.0,3.0,0,0,1
Kurt Zouma,West Ham,Watford,2022-02-08,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.5,1,1,0
Kurt Zouma,West Ham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Newcastle United,2022-02-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.8,0,0,1
Kurt Zouma,West Ham,Wolverhampton,2022-02-27,True,90,0.0,0.1126792132854461,0.0,0.0,8,1.0,0.0,4.8,2,1,0
Kurt Zouma,West Ham,Liverpool,2022-03-05,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1
Kurt Zouma,West Ham,Aston Villa,2022-03-13,True,90,0.0,0.1052979826927185,0.0,0.0,2,1.0,0.0,5.8,0,0,1
Kurt Zouma,West Ham,Tottenham,2022-03-20,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.2,0,0,3
Kurt Zouma,West Ham,Everton,2022-04-03,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1
Kurt Zouma,West Ham,Brentford,2022-04-10,False,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0
Kurt Zouma,West Ham,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Kurt Zouma,West Ham,Arsenal,2022-05-01,True,90,0.0,0.0669742971658706,0.0,0.0,1,1.0,0.0,2.8,0,0,2
Kurt Zouma,West Ham,Norwich,2022-05-08,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.4,0,1,0
Kurt Zouma,West Ham,Manchester City,2022-05-15,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2
Kurt Zouma,West Ham,Brighton,2022-05-22,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,3
