name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Cheikhou Kouyaté,Crystal Palace,Chelsea,2021-08-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3
Cheikhou Kouyaté,Crystal Palace,Brentford,2021-08-21,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.4,1,1,0
Cheikhou Kouyaté,Crystal Palace,West Ham,2021-08-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2
Cheikhou Kouyaté,Crystal Palace,Tottenham,2021-09-11,True,66,0.0,0.0639743953943252,0.0,0.0,6,1.0,0.0,1.0,0,1,0
Cheikhou Kouyaté,Crystal Palace,Liverpool,2021-09-18,False,81,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2
Cheikhou Kouyaté,Crystal Palace,Brighton,2021-09-27,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1
Cheikhou Kouyaté,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Arsenal,2021-10-18,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1
Cheikhou Kouyaté,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Manchester City,2021-10-30,False,84,0.0,0.0,0.0,0.0,6,0.0,0.0,1.3,0,1,0
Cheikhou Kouyaté,Crystal Palace,Wolverhampton,2021-11-06,True,90,0.0,0.0158889535814523,0.0,0.0,8,1.0,0.0,2.4,2,1,0
Cheikhou Kouyaté,Crystal Palace,Burnley,2021-11-20,False,90,0.0,0.0,0.0,0.0186259765177965,1,0.0,1.0,3.1,0,0,3
Cheikhou Kouyaté,Crystal Palace,Aston Villa,2021-11-27,True,90,0.0,0.0,1.0,0.5237277150154114,5,0.0,1.0,5.5,1,0,2
Cheikhou Kouyaté,Crystal Palace,Leicester City,2021-11-30,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1
Cheikhou Kouyaté,Crystal Palace,Manchester United,2021-12-05,False,83,0.0,0.0171537064015865,0.0,0.0,2,1.0,0.0,3.5,0,0,1
Cheikhou Kouyaté,Crystal Palace,Everton,2021-12-12,True,90,0.0,0.0122715020552277,0.0,0.0,2,1.0,0.0,1.2,0,0,1
Cheikhou Kouyaté,Crystal Palace,Southampton,2021-12-15,True,63,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2
Cheikhou Kouyaté,Crystal Palace,Tottenham,2021-12-26,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3
Cheikhou Kouyaté,Crystal Palace,Norwich,2021-12-28,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.8,1,1,0
Cheikhou Kouyaté,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Chelsea,2022-02-19,True,90,0.0,0.0118702566251158,0.0,0.0552341192960739,2,1.0,1.0,1.7,0,0,1
Cheikhou Kouyaté,Crystal Palace,Watford,2022-02-23,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,1
Cheikhou Kouyaté,Crystal Palace,Burnley,2022-02-26,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0
Cheikhou Kouyaté,Crystal Palace,Wolverhampton,2022-03-05,False,68,0.0,0.0,0.0,0.0,6,0.0,0.0,0.1,0,1,0
Cheikhou Kouyaté,Crystal Palace,Manchester City,2022-03-14,True,90,0.0,0.0890066623687744,0.0,0.1058751791715622,5,1.0,1.0,4.3,0,1,0
Cheikhou Kouyaté,Crystal Palace,Arsenal,2022-04-04,True,79,0.0,0.0,0.0,0.0,6,0.0,0.0,0.5,0,1,0
Cheikhou Kouyaté,Crystal Palace,Leeds United,2022-04-10,False,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,2
Cheikhou Kouyaté,Crystal Palace,Newcastle United,2022-04-20,False,59,0.0,0.009808087721467,0.0,0.0,1,1.0,0.0,1.4,0,0,1
Cheikhou Kouyaté,Crystal Palace,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Watford,,True,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Aston Villa,2022-05-15,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,1
Cheikhou Kouyaté,Crystal Palace,Everton,,False,0,,,,,0,,,0.0,0,0,0
Cheikhou Kouyaté,Crystal Palace,Manchester United,2022-05-22,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0
