name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Ajibola Alese,West Ham,Burnley,2021-12-12,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Arsenal,2021-12-15,False,0,0.0,0.016887979581952,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Southampton,2021-12-26,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Watford,,False,0,,,,,0,,,0.0,0,0,0
Ajibola Alese,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Ajibola Alese,West Ham,Norwich,2022-01-12,True,0,0.0,0.0268465187400579,0.0,0.9732897877693176,0,1.0,5.0,0.0,0,0,0
Ajibola Alese,West Ham,Leicester City,2022-01-16,True,0,1.0,0.1309389322996139,0.0,0.1688290983438491,0,2.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Manchester United,2022-01-22,False,0,0.0,0.065887950360775,0.0,0.0,0,2.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Watford,2022-02-08,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Leeds United,2022-02-13,False,0,0.0,0.0,0.0,0.1279943138360977,0,0.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Newcastle United,2022-02-19,True,0,0.0,0.1025898084044456,0.0,0.0,0,2.0,0.0,0.0,0,0,0
Ajibola Alese,West Ham,Wolverhampton,2022-02-27,True,0,0.0,0.0292353201657533,0.0,0.3742976188659668,0,1.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Liverpool,2022-03-05,False,0,0.0,0.3327936232089996,0.0,0.0423696525394916,0,3.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Aston Villa,2022-03-13,True,0,1.0,0.5097985863685608,0.0,0.1052979826927185,0,2.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Tottenham,2022-03-20,False,0,0.0,0.0,0.0,0.0979938134551048,0,0.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Everton,2022-04-03,True,0,0.0,0.1264320462942123,0.0,0.2915059626102447,0,2.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Brentford,2022-04-10,False,0,0.0,0.0,0.0,0.130879059433937,0,0.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Burnley,2022-04-17,True,0,0.0,0.0,0.0,0.0276248157024383,0,0.0,1.0,0.0,0,0,0
Ajibola Alese,West Ham,Chelsea,2022-04-24,False,0,0.0,0.0,0.0,0.1163676157593727,0,0.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Arsenal,2022-05-01,True,0,0.0,0.1055244654417038,0.0,0.1030012518167495,0,2.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Norwich,2022-05-08,False,0,0.0,0.7413159608840942,0.0,0.0685842335224151,0,2.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Manchester City,2022-05-15,True,0,0.0,0.0,1.0,0.5051851868629456,0,0.0,2.0,0.0,0,0,0
Ajibola Alese,West Ham,Brighton,2022-05-22,False,0,0.0,0.0102273691445589,0.0,0.0660931542515754,0,1.0,1.0,0.0,0,0,0
