name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Pascal Struijk,Leeds,Manchester United,2021-08-14,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,5
Pascal Struijk,Leeds,Everton,2021-08-21,True,90,0.0,0.0115028256550431,0.0,0.0172019395977258,1,1.0,1.0,4.2,0,0,2
Pascal Struijk,Leeds,Burnley,2021-08-29,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,1
Pascal Struijk,Leeds,Liverpool,2021-09-12,True,26,0.0,0.0,0.0,0.0,-3,0.0,0.0,1.1,0,0,2
Pascal Struijk,Leeds,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Watford,2021-10-02,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0
Pascal Struijk,Leeds,Southampton,2021-10-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1
Pascal Struijk,Leeds,Wolverhampton,2021-10-23,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1
Pascal Struijk,Leeds,Norwich,2021-10-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1
Pascal Struijk,Leeds,Leeds United,2021-11-07,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1
Pascal Struijk,Leeds,Tottenham,2021-11-21,False,90,0.0,0.0475769713521003,0.0,0.0576129369437694,1,1.0,2.0,4.8,0,0,2
Pascal Struijk,Leeds,Brighton,2021-11-27,False,45,0.0,0.0,0.0,0.1421063989400863,1,0.0,3.0,4.1,0,0,0
Pascal Struijk,Leeds,Crystal Palace,2021-11-30,True,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,0
Pascal Struijk,Leeds,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,West Ham,2022-01-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,2
Pascal Struijk,Leeds,Newcastle United,2022-01-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.4,0,0,1
Pascal Struijk,Leeds,Aston Villa,2022-02-09,False,90,0.0,0.5603974461555481,0.0,0.0,4,3.0,0.0,8.0,0,0,3
Pascal Struijk,Leeds,Everton,2022-02-12,False,90,0.0,0.0,0.0,0.0193371772766113,1,0.0,1.0,4.1,0,0,3
Pascal Struijk,Leeds,Manchester United,2022-02-20,True,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.0,0,0,4
Pascal Struijk,Leeds,Liverpool,2022-02-23,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.5,0,0,6
Pascal Struijk,Leeds,Tottenham,2022-02-26,True,45,0.0,0.4547546505928039,0.0,0.0404244661331176,0,2.0,1.0,3.6,0,0,3
Pascal Struijk,Leeds,Leeds United,2022-03-05,False,90,0.0,0.0,0.0,0.0434745512902736,1,0.0,1.0,3.1,0,0,1
Pascal Struijk,Leeds,Aston Villa,2022-03-10,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,3
Pascal Struijk,Leeds,Norwich,2022-03-13,True,90,0.0,0.9220774173736572,0.0,0.0,2,3.0,0.0,9.0,0,0,1
Pascal Struijk,Leeds,Wolverhampton,2022-03-18,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2,0,0,2
Pascal Struijk,Leeds,Southampton,2022-04-02,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Pascal Struijk,Leeds,Watford,,False,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Pascal Struijk,Leeds,Manchester City,2022-04-30,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.9,0,0,4
Pascal Struijk,Leeds,Arsenal,2022-05-08,False,61,0.0,0.0,0.0,0.0,6,0.0,0.0,1.3,0,1,0
Pascal Struijk,Leeds,Chelsea,2022-05-11,True,90,0.0,0.0,0.0,0.049549650400877,1,0.0,1.0,2.9,0,0,3
Pascal Struijk,Leeds,Brighton,2022-05-15,True,7,1.0,0.3033470511436462,0.0,0.0,7,1.0,0.0,6.5,0,0,0
Pascal Struijk,Leeds,Brentford,2022-05-22,False,19,0.0,0.0,0.0,0.0617904625833034,1,0.0,1.0,0.0,0,0,1
