name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Wesley Fofana,Leicester,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Watford,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Manchester United,2022-04-02,False,90,0.0,0.0324553325772285,0.0,0.0,1,1.0,0.0,3.5,0,0,1
Wesley Fofana,Leicester,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Everton,2022-04-20,False,90,0.0,0.0359016172587871,0.0,0.0,2,1.0,0.0,1.6,0,0,1
Wesley Fofana,Leicester,Aston Villa,2022-04-23,True,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.3,2,1,0
Wesley Fofana,Leicester,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Everton,2022-05-08,True,90,0.0,0.0,0.0,0.0360491648316383,0,0.0,2.0,5.4,0,0,2
Wesley Fofana,Leicester,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Wesley Fofana,Leicester,Watford,2022-05-15,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1
Wesley Fofana,Leicester,Chelsea,2022-05-19,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1
Wesley Fofana,Leicester,Southampton,2022-05-22,True,90,0.0,0.4996533393859863,0.0,0.0,2,1.0,0.0,0.0,0,0,1
