name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Craig Cathcart,Watford,Aston Villa,2021-08-14,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2
Craig Cathcart,Watford,Brighton,2021-08-21,False,64,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,2
Craig Cathcart,Watford,Tottenham,2021-08-29,False,50,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,1
Craig Cathcart,Watford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Norwich,2021-09-18,False,90,0.0,0.0555208884179592,0.0,0.0,1,1.0,0.0,2.2,0,0,1
Craig Cathcart,Watford,Newcastle United,2021-09-25,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1
Craig Cathcart,Watford,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Liverpool,2021-10-16,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,5
Craig Cathcart,Watford,Everton,2021-10-23,False,90,0.0,0.0,1.0,0.7878425717353821,4,0.0,1.0,4.7,0,0,2
Craig Cathcart,Watford,Southampton,2021-10-30,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.7,0,0,1
Craig Cathcart,Watford,Arsenal,2021-11-07,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1
Craig Cathcart,Watford,Manchester United,2021-11-20,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1
Craig Cathcart,Watford,Leeds United,2021-11-28,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,0,0,4
Craig Cathcart,Watford,Chelsea,2021-12-01,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,2
Craig Cathcart,Watford,Manchester City,2021-12-04,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4,0,0,3
Craig Cathcart,Watford,Brentford,2021-12-10,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2
Craig Cathcart,Watford,West Ham,2021-12-28,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,0,0,4
Craig Cathcart,Watford,Tottenham,2022-01-01,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1
Craig Cathcart,Watford,Newcastle United,2022-01-15,False,90,0.0,0.0,0.0,0.0176592282950878,2,0.0,1.0,3.9,0,0,1
Craig Cathcart,Watford,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Burnley,2022-02-05,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0
Craig Cathcart,Watford,West Ham,2022-02-08,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1
Craig Cathcart,Watford,Brighton,2022-02-12,True,90,0.0,0.0631937384605407,0.0,0.0,1,1.0,0.0,3.4,0,0,2
Craig Cathcart,Watford,Aston Villa,2022-02-19,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.7,1,1,0
Craig Cathcart,Watford,Crystal Palace,2022-02-23,True,90,0.0,0.0,0.0,0.6157599091529846,0,0.0,1.0,3.0,0,0,4
Craig Cathcart,Watford,Manchester United,2022-02-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0
Craig Cathcart,Watford,Arsenal,2022-03-06,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,3
Craig Cathcart,Watford,Wolverhampton,2022-03-10,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,4
Craig Cathcart,Watford,Southampton,2022-03-13,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Craig Cathcart,Watford,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Brentford,2022-04-16,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1
Craig Cathcart,Watford,Manchester City,2022-04-23,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Craig Cathcart,Watford,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Craig Cathcart,Watford,Crystal Palace,2022-05-07,False,90,0.0,0.0427806675434112,0.0,0.0,2,1.0,0.0,2.8,0,0,1
Craig Cathcart,Watford,Everton,2022-05-11,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0
Craig Cathcart,Watford,Leeds United,2022-05-15,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0,0,5
Craig Cathcart,Watford,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
