name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Calum Chambers,Arsenal,Brentford,2021-08-13,False,80,0.0,0.0617923513054847,0.0,0.0555610507726669,1,2.0,1.0,4.2,0,0,2
Calum Chambers,Arsenal,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Manchester City,2021-08-28,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.3,0,0,5
Calum Chambers,Arsenal,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Watford,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Arsenal,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Leicester City,2022-02-09,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0
Calum Chambers,Aston Villa,Newcastle United,2022-02-13,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1
Calum Chambers,Aston Villa,Watford,2022-02-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0,0,1
Calum Chambers,Aston Villa,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Southampton,2022-03-05,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.2,0,1,0
Calum Chambers,Aston Villa,Leicester City,2022-03-10,False,90,1.0,0.0432780236005783,0.0,0.0,14,1.0,0.0,6.4,2,1,0
Calum Chambers,Aston Villa,West Ham,2022-03-13,False,90,0.0,0.0926812589168548,0.0,0.0,1,1.0,0.0,3.0,0,0,2
Calum Chambers,Aston Villa,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Norwich,2022-04-30,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.7,0,1,0
Calum Chambers,Aston Villa,Burnley,2022-05-07,False,68,0.0,0.0,0.0,0.0,6,0.0,0.0,0.9,0,1,0
Calum Chambers,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Calum Chambers,Aston Villa,Crystal Palace,2022-05-15,True,40,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1
Calum Chambers,Aston Villa,Burnley,2022-05-19,True,90,0.0,0.0678824484348297,0.0,0.1213714778423309,2,1.0,2.0,5.2,0,0,1
Calum Chambers,Aston Villa,Manchester City,2022-05-22,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,3
