name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Kristoffer Ajer,Brentford,Arsenal,2021-08-13,True,70,0.0,0.0,0.0,0.0806906223297119,6,0.0,1.0,2.3,0,1,0
Kristoffer Ajer,Brentford,Crystal Palace,2021-08-21,False,90,0.0,0.1017376258969307,0.0,0.0,6,1.0,0.0,2.7,0,1,0
Kristoffer Ajer,Brentford,Aston Villa,2021-08-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1
Kristoffer Ajer,Brentford,Brighton,2021-09-11,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,1
Kristoffer Ajer,Brentford,Wolverhampton,2021-09-18,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.8,1,1,0
Kristoffer Ajer,Brentford,Liverpool,2021-09-25,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,3
Kristoffer Ajer,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Leeds United,2021-10-24,True,45,0.0,0.0655723363161087,0.0,0.0,1,1.0,0.0,3.0,0,0,1
Kristoffer Ajer,Brentford,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Everton,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Watford,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Southampton,2022-01-11,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,4
Kristoffer Ajer,Brentford,Liverpool,2022-01-16,False,90,0.0,0.0,0.0,0.1014799326658248,0,0.0,1.0,3.2,0,0,3
Kristoffer Ajer,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Wolverhampton,2022-01-22,True,90,0.0,0.054263699799776,0.0,0.0,1,1.0,0.0,3.9,0,0,2
Kristoffer Ajer,Brentford,Manchester City,2022-02-09,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2
Kristoffer Ajer,Brentford,Crystal Palace,2022-02-12,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.2,0,1,0
Kristoffer Ajer,Brentford,Arsenal,2022-02-19,False,90,0.0,0.0,1.0,0.4374399185180664,5,0.0,1.0,6.1,1,0,2
Kristoffer Ajer,Brentford,Newcastle United,2022-02-26,True,71,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,0,2
Kristoffer Ajer,Brentford,Norwich,2022-03-05,False,74,0.0,0.0,1.0,0.3598488569259643,9,0.0,1.0,3.9,1,1,0
Kristoffer Ajer,Brentford,Burnley,2022-03-12,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0
Kristoffer Ajer,Brentford,Leeds United,2022-03-20,False,65,0.0,0.0,0.0,0.467651218175888,1,0.0,1.0,3.0,0,0,2
Kristoffer Ajer,Brentford,Chelsea,2022-04-02,False,90,0.0,0.1248851343989372,0.0,0.0,2,2.0,0.0,6.6,0,0,1
Kristoffer Ajer,Brentford,West Ham,2022-04-10,True,82,0.0,0.0680167824029922,0.0,0.0,6,1.0,0.0,3.3,0,1,0
Kristoffer Ajer,Brentford,Watford,2022-04-16,False,90,0.0,0.0,1.0,0.6194708943367004,5,0.0,2.0,6.3,0,0,1
Kristoffer Ajer,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Kristoffer Ajer,Brentford,Manchester United,2022-05-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3
Kristoffer Ajer,Brentford,Southampton,2022-05-07,True,90,1.0,0.6511004567146301,0.0,0.1446058899164199,14,1.0,1.0,8.4,2,1,0
Kristoffer Ajer,Brentford,Everton,2022-05-15,False,58,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.7,0,0,2
Kristoffer Ajer,Brentford,Leicester City,2022-05-22,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2
