name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Tyrone Mings,Aston Villa,Watford,2021-08-14,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,3
Tyrone Mings,Aston Villa,Newcastle United,2021-08-21,True,90,0.0,0.1345229893922805,1.0,0.0879786536097526,15,1.0,1.0,8.3,3,1,0
Tyrone Mings,Aston Villa,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Tyrone Mings,Aston Villa,Chelsea,2021-09-11,False,90,0.0,0.0702818408608436,0.0,0.0,0,2.0,0.0,3.0,0,0,3
Tyrone Mings,Aston Villa,Everton,2021-09-18,True,90,0.0,0.1123581752181053,0.0,0.0726279839873313,6,2.0,1.0,8.1,0,1,0
Tyrone Mings,Aston Villa,Manchester United,2021-09-25,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,3.3,1,1,0
Tyrone Mings,Aston Villa,Tottenham,2021-10-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,2
Tyrone Mings,Aston Villa,Wolverhampton,2021-10-16,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.5,0,0,3
Tyrone Mings,Aston Villa,Arsenal,2021-10-22,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2,0,0,3
Tyrone Mings,Aston Villa,West Ham,2021-10-31,True,38,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,2
Tyrone Mings,Aston Villa,Southampton,2021-11-05,False,90,0.0,0.0556265451014041,0.0,0.0,2,1.0,0.0,4.6,0,0,1
Tyrone Mings,Aston Villa,Brighton,2021-11-20,True,90,1.0,0.3887771964073181,0.0,0.0,15,3.0,0.0,9.7,3,1,0
Tyrone Mings,Aston Villa,Crystal Palace,2021-11-27,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1
Tyrone Mings,Aston Villa,Manchester City,2021-12-01,True,90,0.0,0.0662667378783226,0.0,0.0,1,3.0,0.0,3.1,0,0,2
Tyrone Mings,Aston Villa,Leeds United,2021-12-05,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1
Tyrone Mings,Aston Villa,Liverpool,2021-12-11,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1
Tyrone Mings,Aston Villa,Norwich,2021-12-14,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.1,1,1,0
Tyrone Mings,Aston Villa,Chelsea,2021-12-26,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,3
Tyrone Mings,Aston Villa,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Tyrone Mings,Aston Villa,Manchester United,2022-01-15,True,90,0.0,0.0,0.0,0.0509787164628505,1,0.0,1.0,2.5,0,0,2
Tyrone Mings,Aston Villa,Everton,2022-01-22,False,90,0.0,0.0,0.0,0.4583270847797394,6,0.0,1.0,3.6,1,1,0
Tyrone Mings,Aston Villa,Leicester City,2022-02-09,True,90,0.0,0.1984065473079681,0.0,0.1422992199659347,1,3.0,1.0,6.8,0,0,3
Tyrone Mings,Aston Villa,Newcastle United,2022-02-13,False,90,0.0,0.0576045662164688,0.0,0.0,2,1.0,0.0,2.2,0,0,1
Tyrone Mings,Aston Villa,Watford,2022-02-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1
Tyrone Mings,Aston Villa,Brighton,2022-02-26,False,90,0.0,0.0,1.0,0.3024557530879974,11,0.0,1.0,5.0,3,1,0
Tyrone Mings,Aston Villa,Southampton,2022-03-05,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.7,0,1,0
Tyrone Mings,Aston Villa,Leicester City,2022-03-10,False,90,0.0,0.0962099656462669,1.0,0.0432780236005783,8,1.0,1.0,5.6,0,1,0
Tyrone Mings,Aston Villa,West Ham,2022-03-13,False,90,0.0,0.0206682458519935,0.0,0.1180798038840293,1,1.0,2.0,4.8,0,0,2
Tyrone Mings,Aston Villa,Arsenal,2022-03-19,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1
Tyrone Mings,Aston Villa,Wolverhampton,2022-04-02,False,90,0.0,0.1012420505285263,0.0,0.0,1,2.0,0.0,2.7,0,0,2
Tyrone Mings,Aston Villa,Tottenham,2022-04-09,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,4
Tyrone Mings,Aston Villa,Leeds United,2022-04-23,False,90,0.0,0.0736553072929382,0.0,0.0,6,1.0,0.0,2.5,0,1,0
Tyrone Mings,Aston Villa,Norwich,2022-04-30,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0
Tyrone Mings,Aston Villa,Burnley,2022-05-07,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1
Tyrone Mings,Aston Villa,Liverpool,2022-05-10,True,90,0.0,0.0,0.0,0.1526248902082443,1,0.0,1.0,3.3,0,0,2
Tyrone Mings,Aston Villa,Crystal Palace,2022-05-15,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,1
Tyrone Mings,Aston Villa,Burnley,2022-05-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1
Tyrone Mings,Aston Villa,Manchester City,2022-05-22,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,3
