name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Bobby Thomas,Burnley,Brighton,2021-08-14,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Everton,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Brentford,2021-10-30,True,0,0.0,0.0739401206374168,0.0,0.016401033848524,0,1.0,1.0,0.0,0,0,0
Bobby Thomas,Burnley,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Wolverhampton,2021-12-01,False,0,0.0,0.0,1.0,0.1127735376358032,0,0.0,1.0,0.0,0,0,0
Bobby Thomas,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,West Ham,2021-12-12,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Arsenal,2022-01-23,False,0,0.0,0.0365223847329616,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Watford,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Liverpool,2022-02-13,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Leeds United,2022-03-01,True,0,0.0,0.0375959984958171,0.0,0.0,0,1.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Chelsea,2022-03-05,True,0,0.0,0.0,0.0,0.0354814082384109,0,0.0,1.0,0.0,0,0,0
Bobby Thomas,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Everton,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Norwich,2022-04-10,False,0,0.0,0.0,0.0,0.0540135838091373,0,0.0,1.0,0.0,0,0,0
Bobby Thomas,Burnley,West Ham,2022-04-17,False,0,0.0,0.0,0.0,0.0177285913378,0,0.0,1.0,0.0,0,0,0
Bobby Thomas,Burnley,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Watford,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Bobby Thomas,Burnley,Aston Villa,2022-05-19,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
Bobby Thomas,Burnley,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
