name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Jack Stephens,Southampton,Everton,2021-08-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,3
Jack Stephens,Southampton,Manchester United,2021-08-22,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,1
Jack Stephens,Southampton,Newcastle United,2021-08-28,False,90,0.0,0.0,0.0,0.190166100859642,1,0.0,2.0,4.3,0,0,2
Jack Stephens,Southampton,West Ham,2021-09-11,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,3.4,0,1,0
Jack Stephens,Southampton,Manchester City,2021-09-18,False,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0
Jack Stephens,Southampton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Watford,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Arsenal,2021-12-11,False,90,0.0,0.0,0.0,0.0541161112487316,1,0.0,2.0,4.6,0,0,3
Jack Stephens,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Manchester United,2022-02-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0
Jack Stephens,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Norwich,2022-02-25,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0
Jack Stephens,Southampton,Aston Villa,2022-03-05,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,4
Jack Stephens,Southampton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Watford,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Jack Stephens,Southampton,Liverpool,2022-05-17,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.8,0,0,2
Jack Stephens,Southampton,Leeds United,2022-05-22,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4
